,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
859,chr5,113403132,113405039,0.0478,0.00108,0.00111,0.00068,0.07047,0.00032,0.03694,0.03362,0.06321,0.24065,0.04651,-0.0,0.00362,0.09699,0.00222,0.0032,0.08286,0.0026,0.068,6e-05,0.04843,113371834,113408903,SRP19,0
860,chr5,116527000,116528000,0.05682,0.01996,0.00523,0.15617,8e-05,0.00016,0.12558,0.09481,0.02702,0.0529,0.0351,0.00845,0.2236,0.02256,0.01038,0.20665,0.00659,0.00453,0.14933,0.11927,3e-05,116474861,116538797,LVRN,0
861,chr5,117228485,117230136,0.19803,0.00428,0.00082,0.00346,0.0114,0.00033,0.14766,0.17361,0.23036,0.28422,0.16762,0.00132,0.01544,0.03023,0.00185,0.00678,0.01717,9e-05,0.00218,0.00427,0.01234,117228335,117228743,RPS17P2,0
862,chr5,118564586,118566429,0.1453,0.17073,0.21341,0.15707,0.04714,0.04777,0.0,0.0,0.0,0.02647,0.03772,0.0,0.0,0.03172,0.04687,0.0,0.041,0.06486,0.02888,0.04183,0.00063,118242882,118778811,LINC02147,0
863,chr5,118566429,118568059,0.1453,0.17073,0.21341,0.15707,0.04714,0.05671,0.0,0.0,0.0,0.02647,0.03388,0.0,0.0,0.03172,0.04213,0.0,0.041,0.05841,0.02888,0.03758,8e-05,118242882,118778811,LINC02147,0
864,chr5,118568059,118570214,0.1453,0.17073,0.21341,0.15707,0.04714,0.05671,0.0,0.0,0.0,0.02647,0.03388,0.0,0.0,0.03172,0.04213,0.0,0.041,0.05841,0.02888,0.03758,8e-05,118242882,118778811,LINC02147,0
865,chr5,119350419,119351881,0.04206,0.15296,1e-05,0.03294,0.00795,0.00048,0.36767,0.04167,0.16174,0.08366,0.0386,0.14632,0.0543,0.09942,0.10935,0.03092,0.00734,0.00036,0.00962,0.0203,0.004,119349129,119501614,DTWD2,0
866,chr5,119443321,119456230,3e-05,0.13895,0.01372,0.02863,0.02763,0.00601,0.12832,0.01411,0.02702,0.02202,0.0037,0.23077,0.04315,0.04512,0.07483,0.08111,0.07799,0.03388,3e-05,0.00635,0.00671,119349129,119501614,DTWD2,0
867,chr5,120173530,120175288,0.01085,0.24576,0.00594,0.0,0.01219,0.06027,0.18477,0.00095,0.01192,0.0,0.01543,0.17827,0.27407,0.16402,0.04958,0.00516,0.0011,0.03147,0.01118,0.04769,0.02044,120173377,120173855,AC010409.2,0
868,chr5,127061720,127063852,0.20183,0.00048,0.06874,0.09465,0.07361,0.06895,0.18477,0.03263,0.02367,0.03256,0.02028,0.05198,0.08111,0.05731,0.04938,0.00138,3e-05,0.00053,0.00109,0.00017,0.00032,127048053,127112081,ALDH7A1,0
869,chr5,127149935,127153108,0.03417,0.20247,0.0,0.0,0.01383,0.00508,0.09578,0.03516,0.02738,0.00381,0.01043,0.20833,0.16226,0.14838,0.19141,0.0,0.01444,0.00539,0.01009,0.0034,0.00196,127148569,127153149,TEX43,0
870,chr5,127291938,127296305,0.00038,0.10517,0.01187,0.01622,0.00273,0.03259,0.11608,0.00694,0.02262,0.00472,0.0206,0.18148,0.04026,0.07588,0.22975,0.05443,0.02585,0.00531,0.00593,0.08473,0.05329,127271900,127296442,LMNB1-DT,0
871,chr5,128590074,128592833,0.00154,0.0012,0.11555,0.2118,0.2298,0.21319,0.0078,0.13729,0.3208,0.29937,0.20965,0.10284,0.24531,0.24079,0.18565,0.02246,0.0217,0.02458,0.00035,2e-05,0.00046,128458919,128601936,LINC01184,0
872,chr5,128592833,128596068,0.002,2e-05,0.12374,0.26227,0.11559,0.18604,0.00262,0.13285,0.33479,0.13158,0.17255,0.11372,0.28068,0.10922,0.16223,0.03557,0.00018,0.00949,0.04272,0.0081,0.01177,128458919,128601936,LINC01184,0
873,chr5,130072892,130077396,0.03571,0.06355,0.00274,0.00296,0.00012,0.00427,0.20801,0.05669,0.06321,0.0406,0.05444,0.04245,0.05171,0.06127,0.02922,2e-05,0.00171,0.00021,0.00199,7e-05,0.00292,129978933,130257460,ADAMTS19,0
874,chr5,131869380,131872340,0.01159,0.12325,0.00066,0.01831,0.03548,0.00154,0.19883,0.00694,0.00079,0.07535,0.00323,0.13935,0.22519,0.02859,0.12448,0.0122,0.04562,0.00025,0.0925,0.00638,0.04639,131764493,131878897,CDC42SE2,0
875,chr5,133486472,133507844,0.02416,0.26107,0.02459,0.01016,0.05654,0.00868,0.1449,3e-05,0.00352,0.00526,0.00242,0.13228,0.18911,0.0884,0.13318,0.00258,0.00666,0.00282,0.01717,0.0,0.01617,133507401,133507860,AC010240.1,0
876,chr5,134496619,134497619,0.03056,0.02314,0.02823,0.12831,0.00062,0.0333,0.11376,0.00024,0.03918,0.04025,2e-05,0.09333,0.26719,0.01687,0.0886,0.0396,0.03674,0.00047,0.14814,0.02576,0.04126,134495516,134528610,VDAC1,0
877,chr5,134875052,134883430,0.02819,0.13566,0.00272,2e-05,0.03878,0.00843,0.24695,0.01539,0.03717,0.10527,0.04153,0.17333,0.12803,0.03112,0.06538,0.00294,0.06129,0.01976,0.03305,0.00597,0.00948,134729261,134894829,AC104109.4,0
878,chr5,135041766,135049232,0.0192,0.11805,0.0001,0.00738,0.01219,0.00015,0.23645,0.02096,0.00365,0.05821,0.01704,0.10918,0.19044,0.05864,0.09063,0.00881,0.01005,1e-05,0.03677,0.00755,0.00869,135043429,135043712,RN7SL541P,0
879,chr5,135146055,135149615,0.00456,0.21134,0.01895,0.07147,0.02754,0.01382,0.13996,0.00454,0.03717,0.00876,0.00269,0.11856,0.04756,0.10099,0.12061,0.01559,0.00076,9e-05,0.00971,0.01598,0.00132,135126761,135158446,SAR1B,0
880,chr5,135163465,135170042,0.01654,0.09236,0.00618,0.02131,0.00383,0.03164,0.12963,0.02914,0.06522,0.02871,0.0,0.05256,0.02576,0.06065,0.2029,0.00418,0.00032,0.05664,0.00702,0.10208,0.05312,135132041,135174894,SAR1B,0
881,chr5,138550276,138555715,0.00456,0.18217,5e-05,0.00277,0.00545,0.00147,0.11716,0.00551,0.00024,3e-05,0.01043,0.18968,0.13043,0.1361,0.22289,0.00354,0.00659,0.00098,0.00042,0.0078,0.01279,138464355,138559398,FAM13B,0
882,chr5,147546144,147554750,0.03489,0.13675,0.03342,0.00346,0.0114,5e-05,0.03393,0.0,0.05931,0.08651,0.03286,0.03502,0.15468,0.20446,0.13972,0.04372,0.07066,0.0383,0.00218,0.00209,0.00816,147125399,147592100,PPP2R2B,0
883,chr5,151946732,151950215,0.0,0.04602,0.02169,0.21892,0.01383,0.01553,0.03292,0.01411,0.16908,0.00923,0.00936,0.00392,0.08924,0.01258,0.00434,0.13166,0.00234,4e-05,0.15934,0.13443,0.00152,151905268,151975931,AC034205.2,0
884,chr5,152407753,152411943,0.13211,0.15565,0.19546,0.14299,0.14474,0.22829,0.0,0.0,0.0,0.00923,0.0,0.0,0.0,0.0111,0.0,0.0,0.01444,0.0,0.01009,0.0,0.01738,152361496,152463867,GLRA1,0
885,chr5,152669853,152671178,0.27602,0.1227,0.01005,0.19005,0.1614,0.13035,0.03156,0.20968,0.00865,0.00718,0.00131,0.07861,0.00737,0.00733,0.01139,0.135,0.12253,0.10819,1e-05,0.00132,0.00143,152488579,152803420,LINC01933,0
886,chr5,155548788,155549788,0.01371,0.16561,0.00715,0.02043,0.00202,0.00225,0.08405,0.00118,0.07457,0.02298,0.0037,0.10476,0.27564,0.18018,0.11343,0.04421,0.01514,0.00119,0.00806,0.02551,0.00754,155547645,155552032,KIF4B,0
887,chr5,156417946,156419618,0.16619,0.07982,0.0907,0.12761,0.07247,0.05387,0.4817,0.46224,0.59563,0.43701,0.31109,0.0,0.01544,0.00094,0.00243,0.01273,0.00098,0.00304,0.02056,0.01668,0.00071,156403191,157277024,SGCD,0
888,chr5,157607884,157613834,0.02013,0.06678,0.0514,0.02501,0.00026,0.02362,0.13996,0.00551,0.00024,0.02478,0.0001,0.21947,0.15468,0.05908,0.1619,0.00354,0.05917,0.00643,0.03027,0.00054,0.02865,157604810,157627988,HAVCR2,0
889,chr5,157613834,157618004,0.0546,0.0498,0.01747,2e-05,0.00984,0.00103,0.21382,0.01313,0.06245,0.02202,0.052,0.12,0.05421,0.10254,0.03007,0.01499,0.00109,0.02539,0.00859,0.00103,0.01564,157604810,157627988,HAVCR2,0
890,chr5,158380683,158383264,1e-05,0.11693,0.02613,0.00014,8e-05,0.00299,0.09578,0.03516,0.00024,3e-05,0.00266,0.20833,0.10757,0.11076,0.15749,0.0292,0.02924,0.01087,0.00042,0.00148,0.00399,158307917,158381316,CLINT1,0
891,chr5,162100201,162102279,0.12322,0.00428,0.00016,0.02759,0.0114,0.01915,0.08329,0.13136,0.22361,0.19907,0.02546,0.00606,0.05437,0.03023,0.00614,0.02359,0.00881,0.02272,0.01009,0.04298,0.04162,162075907,162217864,GABRA6,0
892,chr5,162171846,162193128,0.01939,0.10045,0.04854,0.01199,0.0237,0.01542,0.23625,0.13136,0.0672,0.08805,0.05995,0.02609,0.07493,0.04659,0.0375,0.01131,0.00479,0.00875,0.00147,5e-05,0.00085,162075907,162217864,GABRA6,0
893,chr5,163969815,163972082,0.47933,0.24081,0.40984,0.55114,0.16151,0.08199,0.10557,0.00143,0.01056,0.15263,0.19795,0.11137,0.1753,0.00702,0.02849,0.00318,0.16919,0.24689,0.23195,0.28508,0.00875,163089869,163972461,AC113414.1,0
894,chr5,170494413,170496317,0.28234,0.01598,0.0147,0.00189,0.02644,0.04528,0.21761,0.17946,0.30075,0.16667,0.09052,5e-05,0.00698,0.00114,0.00701,0.00522,0.00172,0.00967,0.01305,0.02326,0.0032,170172647,170621822,DOCK2,0
895,chr5,171241883,171244031,0.20867,0.24843,0.18889,0.07257,0.04338,0.00149,0.00181,0.00024,0.04123,0.06513,0.22163,0.00333,0.05962,0.09188,0.27291,0.03092,0.06053,0.23114,0.00373,0.08667,0.06107,170892329,171274579,KCNIP1,0
896,chr5,172655864,172660294,0.08889,0.05621,0.00165,0.00017,0.02568,0.00522,0.27826,0.10298,0.10628,0.18411,0.04153,0.03824,0.06362,0.00651,0.08333,0.00262,0.01432,0.01279,0.02785,0.0028,0.05139,172582377,172728531,STK10,0
897,chr5,176682975,176689076,0.12114,0.01055,0.01158,0.00768,0.02179,0.00022,0.07745,0.05337,0.1833,0.23339,0.09828,5e-05,0.0347,0.06166,0.0115,0.03166,0.0603,0.01449,0.00216,0.00447,0.01564,176663251,176700511,AC139491.5,0
898,chr5,176802494,176831534,0.01159,0.20693,0.00258,0.00431,0.02626,0.00048,0.30101,0.02214,0.03321,0.06322,0.01213,0.16333,0.15872,0.09292,0.16223,0.00026,0.01244,0.00074,0.00832,0.00151,0.01813,176781937,176890339,SIMC1,0
899,chr5,177455128,177456553,0.00137,0.13958,0.00077,0.03118,0.00762,3e-05,0.18219,0.00383,0.02193,0.01444,0.00137,0.1181,0.30935,0.0884,0.10974,0.0396,0.00353,0.00047,0.06767,0.02576,0.00608,177450818,177549580,UIMC1,0
900,chr5,177735016,177741122,0.03722,0.10517,0.01187,0.01622,0.01157,0.00427,0.25101,0.0099,0.11089,0.08148,0.01158,0.18148,0.04026,0.0491,0.12448,0.05443,0.04631,0.00126,0.00052,0.02927,0.02729,177676288,177843445,NSD1,0
901,chr5,178172543,178174938,0.00554,0.12905,0.00652,0.01143,0.00056,0.00288,0.18255,0.0,0.00112,0.00943,0.01171,0.18751,0.21177,0.11459,0.07925,0.00099,0.01086,0.01699,0.01692,0.0191,0.00095,178161336,178173804,AC139795.1,0
902,chr5,179222781,179243935,0.00193,0.04632,0.07666,0.29728,0.06554,0.02193,0.0572,0.07193,0.30075,0.06679,0.02248,0.00536,0.12404,0.00219,0.00222,0.07237,0.00082,0.01607,0.09124,0.13658,0.00933,179242834,179245712,AC113348.3,0
903,chr5,181503814,181504948,0.20199,0.03778,0.04964,0.04381,0.00017,0.02587,0.07649,0.05337,0.4168,0.18823,0.06433,0.00087,0.15468,0.03759,0.00047,0.14131,0.04927,0.00284,0.0317,0.08516,0.02677,181455439,181507277,BTNL8,0
904,chr5,181507044,181510892,0.24153,0.04987,0.08407,0.02842,0.0105,0.03738,0.08387,0.02216,0.37601,0.14999,0.03751,0.00939,0.13139,0.01365,0.00034,0.12879,0.04087,0.00521,0.05868,0.06411,0.01302,181455439,181507277,BTNL8,0
905,chr5,181523233,181524399,0.11988,0.0899,0.07238,0.02983,0.00435,0.02446,0.00272,0.00225,0.25576,0.08279,0.0255,2e-05,0.19423,0.0574,0.01532,0.13189,0.04559,0.01494,0.0534,0.06986,0.00933,181523559,181527133,AC091874.2,0
906,chr5,181524399,181526738,0.20608,0.03371,0.06605,0.04518,0.01731,0.03059,0.0763,0.02091,0.35566,0.12437,0.03563,0.00798,0.12537,0.00427,0.00037,0.13438,0.02406,0.00446,0.1032,0.0784,0.00576,181523559,181527133,AC091874.2,0
907,chr5,181526738,181532646,0.24153,0.06618,0.08407,0.02842,0.0105,0.03738,0.06814,0.02216,0.37601,0.14999,0.03751,0.00491,0.15465,0.02236,4e-05,0.12879,0.04087,0.00521,0.05868,0.06411,0.01302,181523559,181527133,AC091874.2,0
908,chr5,181544282,181545757,0.24153,0.04987,0.08407,0.02842,0.0105,0.03738,0.08387,0.02216,0.37601,0.14999,0.03751,0.00939,0.13139,0.01365,0.00034,0.12879,0.04087,0.00521,0.05868,0.06411,0.01302,181545216,181563111,BTNL3,0
909,chr5,181545757,181547838,0.18743,0.02852,0.0378,0.03017,0.00415,0.0258,0.06986,0.03067,0.30441,0.14336,0.03434,0.00213,0.09465,0.012,0.00037,0.07888,0.02071,0.00065,0.05128,0.05639,0.01248,181545216,181563111,BTNL3,0
910,chr5,181547838,181549302,0.24153,0.04987,0.08407,0.02842,0.0105,0.03357,0.08387,0.02216,0.37601,0.14999,0.04069,0.00939,0.13139,0.01365,9e-05,0.12879,0.04087,0.00667,0.05868,0.05995,0.01085,181545216,181563111,BTNL3,0
911,chr5,181549302,181553621,0.24153,0.04987,0.08407,0.04374,0.0105,0.02866,0.08387,0.02216,0.3761,0.14999,0.04214,0.00939,0.14661,0.01365,-0.0,0.1435,0.04087,0.00804,0.07467,0.06437,0.00851,181545216,181563111,BTNL3,0
912,chr5,181553621,181559095,0.24153,0.04987,0.08407,0.02842,0.0105,0.03357,0.08387,0.02216,0.37601,0.14999,0.04069,0.00939,0.13139,0.01365,9e-05,0.12879,0.04087,0.00667,0.05868,0.05995,0.01085,181545216,181563111,BTNL3,0
913,chr5,181560627,181561888,0.03571,0.05675,0.02239,0.05411,0.0001,0.02381,0.00198,0.00181,0.19108,0.03462,0.00041,0.00779,0.20757,0.05451,0.00369,0.11626,0.02274,0.00036,0.04134,0.0881,0.02415,181545216,181563111,BTNL3,0
914,chr5,181702583,181708025,0.12168,0.16709,0.24595,0.17489,0.18705,0.2705,0.00412,0.01768,0.00537,0.00124,0.01065,0.0042,0.0,0.00157,0.00054,0.00506,0.01476,0.00373,0.00199,0.00067,0.0067,181707606,181719306,OR2V2,0
979,chr6,24156,25156,1e-05,0.13368,0.01084,0.0003,0.02473,0.00612,0.11545,0.01138,0.0005,0.01934,0.00391,0.20869,0.13258,0.0455,0.0744,0.00731,0.06461,0.02812,0.02617,0.00673,0.00528,22498,25523,AL035696.2,0
980,chr6,2347550,2356923,0.00554,0.02117,0.01916,0.11643,0.00273,0.01064,0.0484,0.00299,0.11795,0.01516,0.00043,0.07929,0.24027,0.00892,0.05558,0.05865,0.03611,0.00104,0.14823,0.05064,0.02355,2109351,2349216,GMDS-DT,0
981,chr6,2934274,2937352,0.0003,0.14364,0.00744,0.19978,0.04494,0.0363,0.16001,0.00915,0.23495,0.04679,0.03127,0.08654,0.00804,0.03184,0.02909,0.13152,0.01596,0.01232,0.06569,0.05435,0.00014,2932745,2984892,MSTRG.4749,0
982,chr6,7349242,7350854,0.00597,0.0059,0.00752,0.12273,0.02137,0.00612,1e-05,5e-05,0.072,0.05383,1e-05,0.0001,0.07633,0.05076,3e-05,0.06914,0.0476,1e-05,0.2283,0.06281,0.03721,7350141,7351642,HNRNPLP1,0
983,chr6,10460242,10463805,0.02694,0.18217,0.01291,0.00277,4e-05,0.00531,0.07424,0.07143,0.01225,0.02501,0.00551,0.2381,0.13043,0.17584,0.13417,0.0292,0.01444,0.02212,0.00218,0.00054,0.00446,10359932,10494920,GCNT2,0
984,chr6,12953586,12957223,0.16985,0.03106,0.07376,0.00289,0.00269,0.01056,0.06137,0.01852,0.21096,0.13236,0.0659,0.01,0.04996,0.01559,0.00266,0.08297,0.04978,0.02422,0.01037,0.01609,0.00333,12584982,13160415,PHACTR1,0
985,chr6,12998383,12999498,0.08639,0.08704,0.02151,0.07407,0.06619,0.20212,0.00237,0.04442,0.00524,0.01621,0.03194,0.03871,0.00056,0.00836,0.05082,0.03017,0.0176,0.14059,0.0046,0.0593,0.0899,12584982,13160415,PHACTR1,0
986,chr6,12999498,13005233,0.08639,0.08704,0.02151,0.07407,0.06619,0.20012,0.00237,0.04442,0.00524,0.01621,0.03956,0.03871,0.00056,0.00836,0.05498,0.03017,0.0176,0.13829,0.0046,0.06732,0.09023,12584982,13160415,PHACTR1,0
987,chr6,14617394,14618923,0.11639,0.24413,0.35989,0.11044,0.12859,0.16812,0.03481,0.09481,0.00045,0.00015,0.00132,0.01578,0.04238,0.03473,0.01401,0.10598,0.09104,0.05,7e-05,0.00321,0.00292,14534239,14895090,AL138720.1,0
988,chr6,21474129,21475505,0.04497,0.10623,0.23211,0.08655,0.02546,0.01566,0.01524,0.09481,0.00883,0.00492,0.00722,0.03529,0.00088,0.03509,0.03521,0.04734,0.12534,0.11255,0.02467,0.02526,0.00091,21474786,21475042,BOLA2P3,0
989,chr6,21923887,21925843,0.12351,0.00191,0.18532,0.01466,0.04776,0.183,0.09291,0.00632,0.05799,0.26739,0.42442,0.13478,0.00561,0.06098,0.18781,0.09075,0.32096,0.49568,0.10256,0.24547,0.04825,21536855,22067233,CASC15,0
990,chr6,21925843,21927883,0.03302,0.00488,0.1113,0.11207,0.00456,0.07877,0.01408,0.0194,0.02518,0.06253,0.18501,0.06667,0.07582,0.01896,0.11398,7e-05,0.1544,0.33117,0.1615,0.3215,0.04707,21536855,22067233,CASC15,0
991,chr6,26231633,26233637,0.02827,0.08673,0.00673,0.0046,0.00088,0.00108,0.21382,0.00871,0.06245,0.03889,0.01429,0.13643,0.05421,0.07185,0.09023,0.02128,0.01244,0.00216,0.00156,0.00822,0.00373,26233534,26246692,BTN3A2,0
992,chr6,28047928,28049032,0.12322,0.19194,0.07666,0.42736,0.09553,0.13193,0.00905,0.00373,0.11948,0.0012,0.00314,0.02502,0.06362,0.01726,0.00063,0.15141,0.00085,0.01662,0.13649,0.05718,0.00975,28048243,28048730,ZNF603P,0
993,chr6,29457401,29460311,0.07122,0.22541,0.0823,0.14304,0.26875,0.0419,0.04694,0.00024,0.01322,0.06513,0.00144,0.03776,0.01085,0.00219,0.05124,0.0087,0.06053,0.00369,0.02197,0.01809,0.07988,29430312,29502742,GABBR1,0
994,chr6,29664024,29666592,0.00651,0.18894,0.12013,0.284,0.04707,0.08321,0.1447,0.06361,0.27236,0.01612,0.03305,0.01318,0.03024,0.05884,0.02164,0.0622,0.01813,0.00266,0.13374,0.06352,0.00614,29662975,29665100,HLA-V,0
995,chr6,29673396,29674515,4e-05,0.12325,0.02076,0.41274,0.01167,0.01154,0.11608,0.01553,0.45753,0.00895,0.00732,0.04356,0.13258,0.06166,0.04922,0.26012,0.00137,0.00096,0.31035,0.23521,3e-05,29672229,29674236,HLA-P,0
996,chr6,29735159,29736159,0.0033,0.03328,0.01747,0.17256,0.00516,3e-05,0.06137,0.03263,0.27236,0.01612,0.00212,0.00305,0.08606,0.01323,0.02849,0.09325,0.00365,0.01764,0.13374,0.13013,0.00537,29721126,29751532,AL645929.2,0
997,chr6,29757227,29762674,0.00041,0.17017,0.12916,0.28745,0.03857,0.05163,0.15574,0.10961,0.26774,0.03738,0.04173,0.00863,0.02733,0.06289,0.04565,0.06733,0.03109,0.02059,0.15934,0.12916,0.00132,29762466,29763598,HLA-T,0
998,chr6,29771942,29772942,6e-05,0.20628,0.04929,0.40049,0.03554,0.05073,0.19525,0.03778,0.39703,0.03046,0.03576,0.04922,0.06732,0.08917,0.06041,0.18665,0.00316,0.00018,0.26423,0.20989,0.00217,29772431,29772798,DDX39BP1,0
999,chr6,29772942,29774044,0.0241,0.07869,0.02178,0.23282,0.01004,0.00323,0.17016,0.0699,0.34784,0.05119,0.02833,0.01611,0.06079,0.02788,0.0375,0.1168,0.00182,0.00693,0.14,0.14483,0.0015,29773670,29774533,MCCD1P1,0
1000,chr6,29774044,29775707,0.03571,0.26206,0.10517,0.46571,0.07028,0.05325,0.13336,0.02437,0.33117,0.00711,0.00376,0.03893,0.05831,0.08889,0.08323,0.16652,0.00846,0.01045,0.2601,0.23098,0.00012,29773670,29774533,MCCD1P1,0
1001,chr6,29792417,29793546,0.01347,0.18437,0.11351,0.45574,0.07534,0.04788,0.10765,0.04592,0.37544,0.02204,0.00847,0.01489,0.10188,0.05366,0.06153,0.18415,0.01138,0.02011,0.29895,0.27924,0.00154,29791839,29792830,HCG4B,0
1002,chr6,29814898,29820752,6e-05,0.03671,0.00651,0.16444,0.01798,0.01415,0.03343,0.00694,0.16246,0.01406,0.00891,0.07246,0.05889,0.00359,0.00313,0.22248,0.04562,0.03696,0.08454,0.06532,2e-05,29820488,29822463,HLA-W,0
1003,chr6,29821752,29822752,0.00386,0.0803,0.01289,0.32588,0.00353,0.02637,0.12373,0.02555,0.40955,0.01409,0.03721,0.02535,0.16173,0.0524,0.01215,0.21507,0.00322,0.00225,0.28835,0.17172,0.01096,29820488,29822463,HLA-W,0
1004,chr6,30282609,30283856,0.26574,0.04602,0.06833,0.08767,0.04259,0.03193,0.12021,0.0625,0.0672,0.11633,0.09971,0.00833,0.00877,8e-05,0.00023,2e-05,0.00759,0.00643,0.00702,0.00475,6e-05,30278926,30283531,MICC,0
1005,chr6,31173847,31174847,0.05674,0.24167,0.29373,0.27242,0.11875,0.06835,0.07745,0.11574,0.09566,0.01664,0.00657,0.01011,0.00076,0.0231,0.02609,0.00522,0.06372,0.07394,0.03139,0.03226,0.00081,31135654,31211297,HLA-B,0
1006,chr6,31174847,31176139,0.05997,0.17791,0.27808,0.20584,0.08879,0.07847,0.03599,0.09191,0.05756,0.00315,0.00193,0.01974,0.00387,0.01853,0.01984,0.00526,0.07746,0.08832,0.03601,0.03661,8e-05,31135654,31211297,HLA-B,0
1007,chr6,31223488,31230600,0.21465,0.25864,0.09163,0.1498,0.199,0.03991,0.00539,0.02778,0.00892,0.00026,0.04889,0.05996,0.02768,0.00323,0.09111,0.00589,0.03611,0.00658,0.01131,0.02016,0.06706,31222937,31231944,AL671883.3,0
1008,chr6,31256720,31258708,0.0,0.19357,0.03107,0.02516,0.01188,0.01089,0.11533,0.01375,0.01168,0.00469,0.00343,0.10574,0.08696,0.14921,0.20852,0.0,0.00684,0.01888,0.00543,0.01434,0.0016,31255669,31271199,MICA,0
1009,chr6,31258708,31259708,0.01022,0.25079,0.03486,0.03507,0.00011,2e-05,0.16372,0.00494,0.0065,0.01236,0.00746,0.13672,0.13175,0.25665,0.22945,3e-05,0.03813,0.0321,0.03919,0.0272,0.00021,31255669,31271199,MICA,0
1010,chr6,31332489,31333728,0.06949,0.18441,0.03293,0.0575,0.0,0.00508,0.06,0.00333,0.0005,0.03333,0.06792,0.1,0.07126,0.14921,0.20852,0.00135,0.01872,0.04531,0.02754,0.0593,0.0016,31333101,31348043,MICB-DT,0
1011,chr6,31333728,31335525,0.06971,0.18838,0.04499,0.06121,0.02535,0.00147,0.06,0.00333,0.0005,0.02501,0.06792,0.1,0.07126,0.14222,0.20852,0.00135,0.00881,0.04531,0.01847,0.0593,0.0201,31333101,31348043,MICB-DT,0
1012,chr6,31339498,31341551,0.02335,0.14758,0.00038,0.00231,0.01451,0.00148,0.26813,0.02302,0.03902,0.07199,0.01029,0.10996,0.10688,0.08515,0.1452,0.00068,0.0082,0.00311,0.00381,0.00585,0.02304,31333101,31348043,MICB-DT,0
1013,chr6,32349485,32351558,0.35036,0.14414,0.13915,0.11555,0.09683,0.0084,0.11433,0.13509,0.09677,0.15226,0.21354,0.00182,0.00013,0.00827,0.07114,0.0007,0.00298,0.07121,0.00505,0.05576,0.04311,32345159,32358323,HLA-DRB5,0
1014,chr6,32385576,32392917,0.23767,0.22172,0.06599,0.10778,0.05043,0.0141,0.01332,0.10191,0.02738,0.15746,0.12539,0.06819,0.00736,0.12372,0.10123,0.01778,0.00368,0.01433,0.03708,0.04293,0.00519,32383291,32385639,HLA-DRB6,0
1015,chr6,32465077,32466468,0.06986,0.00624,0.00045,0.00865,0.05349,0.03895,0.11433,0.07716,0.12353,0.20586,0.00707,0.00333,0.00027,0.0231,0.06366,0.00516,0.04393,0.04803,0.01799,0.06576,0.15805,32457174,32466546,HLA-DQA1,0
1016,chr6,32473768,32477513,0.2532,0.06686,0.02823,0.00386,0.01217,0.0333,0.09399,0.12526,0.36269,0.36694,0.08664,0.00886,0.1053,0.1343,0.00446,0.04731,0.07492,0.00047,0.00198,0.04632,0.07797,32466445,32476651,HLA-DQA1,0
1017,chr6,32484464,32485649,0.13098,0.01671,0.0003,0.00562,0.03463,0.01252,0.06459,0.1159,0.09529,0.29388,0.04943,0.01235,0.00288,0.09958,0.00016,0.00329,0.04042,0.00938,0.06901,0.00116,0.07531,32482491,32491540,HLA-DQB1,0
1018,chr6,32485649,32486760,0.17948,0.05083,0.01198,0.00014,0.07973,0.01361,0.08303,0.11419,0.21605,0.51042,0.09115,0.01374,0.05423,0.30467,0.01011,0.00911,0.1556,8e-05,0.10311,0.00928,0.14484,32482491,32491540,HLA-DQB1,0
1019,chr6,32486760,32488368,0.29961,0.0743,0.03523,0.00099,0.06632,0.02135,0.11545,0.12218,0.31731,0.60609,0.11639,0.00564,0.05962,0.27074,0.01064,0.02151,0.16785,0.00126,0.08745,0.01061,0.12464,32482491,32491540,HLA-DQB1,0
1020,chr6,32565005,32566829,0.00651,0.02531,0.04309,0.09735,0.0125,0.00289,0.06137,0.0131,0.06089,0.00063,0.00048,0.1236,0.22917,0.07132,0.03423,0.01367,0.00936,0.02001,0.04458,0.04847,0.00247,32564116,32569926,HLA-DQA2,0
1021,chr6,32569023,32570117,0.00118,0.02655,0.03252,0.11316,0.01335,0.01338,0.0168,0.04152,0.16109,0.00569,0.00481,0.11196,0.25792,0.0026,0.00177,0.03123,0.08564,0.08238,0.19535,0.15097,2e-05,32564116,32569926,HLA-DQA2,0
1022,chr6,32906641,32907641,0.24,0.17037,0.02114,0.00573,0.01135,0.06426,0.00644,0.12033,0.17224,0.15439,0.03282,0.07619,0.10939,0.10099,0.01417,0.00464,0.00185,0.01976,0.00089,0.02935,0.02961,32897340,32911047,HLA-DPB1,0
1023,chr6,32938236,32946580,0.00011,0.0498,0.00388,0.04912,0.09103,0.02329,0.04694,0.00463,0.0613,0.08048,0.01501,0.0783,0.20185,0.00578,0.00404,0.02631,0.12893,0.04562,0.25523,0.1059,0.01926,32933801,32940500,HLA-DPB2,0
