,Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia,Start_b,End_b,name2,Distance
1703,chr3,79143644,79147433,0.23337,0.02998,0.26072,0.13072,0.03548,0.00046,0.11608,0.00079,0.02262,0.09825,0.11603,0.12438,0.04026,0.00019,0.01241,0.02773,0.12102,0.17544,0.03309,0.06434,0.01726,78652523,79823991,ROBO1,0
1704,chr3,79582171,79583408,0.27614,0.06938,0.1885,0.26235,0.17692,0.11671,0.09605,0.01245,0.00432,0.01933,0.02572,0.04136,0.07257,0.03305,0.01557,0.00285,0.00078,0.00496,0.0067,0.01245,0.00178,78652523,79823991,ROBO1,0
1705,chr3,81666069,81667305,0.05322,0.08702,0.00949,0.03551,0.09376,0.04348,0.22634,0.08081,0.16908,0.2005,0.1009,0.0389,0.01145,0.00019,0.00418,0.00805,0.04562,0.01537,0.01362,0.00095,0.00674,81543128,81815231,MSTRG.3938,0
1706,chr3,81680983,81684698,0.20183,0.1882,0.09303,0.12273,0.19591,0.03576,0.00034,0.01852,0.01192,0.0,0.0489,0.01545,0.0082,0.00033,0.04796,0.00123,0.02124,0.01193,0.01118,0.01714,0.06153,81543128,81815231,MSTRG.3938,0
1707,chr3,82203609,82204609,0.2411,0.0884,0.13913,0.06089,0.17458,0.11518,0.07579,0.03682,0.10628,0.02478,0.03471,0.00476,0.0025,0.01559,0.00128,0.01355,0.00297,0.0009,0.03004,0.00624,0.00641,82039229,82516594,LINC02008,0
1708,chr3,85618953,85620430,0.59667,0.61924,0.56213,0.26474,0.07569,0.06528,0.00035,0.00062,0.13882,0.25199,0.15801,0.00195,0.15571,0.286,0.19343,0.11765,0.26815,0.20632,0.04318,0.02267,0.00062,85023996,86146272,CADM2,0
1709,chr3,85623837,85626579,0.0888,0.29424,0.19026,0.04041,0.1393,0.07735,0.12558,0.01411,0.01423,0.00281,9e-05,0.04478,0.1911,0.07226,0.04668,0.05751,0.00473,0.01225,0.03004,0.00659,0.00307,85023996,86146272,CADM2,0
1710,chr3,86084877,86085877,0.00339,0.10623,0.00555,0.03471,0.00109,0.00628,0.06642,0.01479,0.05618,0.00773,0.0006,0.14757,0.27407,0.1289,0.02001,0.0129,0.00172,0.01866,0.02446,0.03675,0.01039,85023996,86146272,CADM2,0
1711,chr3,86085877,86086877,0.00121,0.0498,0.04226,0.04912,0.03374,0.00122,0.06,0.02169,0.03223,0.01702,0.00317,0.1737,0.20185,0.16125,0.02269,0.00091,0.00046,0.04513,0.00265,0.04122,0.03573,85023996,86146272,CADM2,0
1712,chr3,89536414,89543636,0.00105,0.0871,0.16705,0.25809,0.045,0.01132,0.08401,0.15434,0.34848,0.03256,0.00418,0.01333,0.11616,0.01062,0.03446,0.04946,0.04865,0.09279,0.14823,0.15185,0.01092,89183659,89558507,EPHA3,0
1713,chr3,89664530,89665778,0.08738,0.2342,0.02273,0.01507,0.03264,0.04348,0.51921,0.04334,0.04411,0.17051,0.00089,0.41531,0.3786,0.08165,0.16744,0.00012,0.10541,0.02086,0.07783,0.01457,0.08847,89664247,89664932,MTCO2P6,0
1714,chr3,96575138,96576138,1e-05,0.00277,0.0869,0.12443,0.02407,0.00443,0.00237,0.0625,0.10628,0.03333,0.003,0.0555,0.08924,0.04468,0.00769,0.00158,0.14272,0.08606,0.21417,0.08708,0.0,96571222,96672021,PROS1,0
1715,chr3,96594868,96595965,0.00038,0.00093,0.09742,7e-05,0.0259,0.00385,0.00262,0.09366,0.00015,0.02862,0.00133,0.1243,0.00155,0.01623,0.00721,0.101,0.2073,0.04643,0.02614,0.00233,0.04504,96571222,96672021,PROS1,0
1716,chr3,96602750,96604114,0.00172,0.08014,0.00662,0.03197,0.05676,0.02812,0.10629,0.00118,0.02216,0.0704,0.02791,0.12836,0.21177,0.0026,0.00351,0.0107,0.10009,0.05422,0.15756,0.06929,0.00056,96571222,96672021,PROS1,0
1717,chr3,96758665,96760273,0.25721,0.30645,0.27951,0.28916,0.35836,0.30512,0.00155,0.00216,0.00013,0.0026,0.00777,0.00844,0.00304,8e-05,0.00403,0.00155,0.01249,0.02386,0.00482,0.01087,0.0041,96746285,96761292,DHFR2,0
1718,chr3,100901322,100902322,0.00359,0.12348,0.00227,0.02415,0.00011,0.02738,0.18219,0.01054,0.01002,0.00496,0.03168,0.09224,0.26571,0.1194,0.01046,0.03881,0.00139,0.01721,0.02785,0.06183,0.02412,100900943,100901871,OR5H5P,0
1719,chr3,100910889,100911889,0.06559,0.06209,0.00058,0.0009,0.02048,0.02291,0.23621,0.06742,0.08747,0.15993,0.06175,0.04345,0.05549,0.01895,0.00019,3e-05,0.01185,0.01926,0.01262,0.01291,0.00614,100911155,100912074,OR5H3P,0
1720,chr3,102614791,102615791,0.21804,0.02439,0.03625,0.02147,0.07711,0.08567,0.127,0.05466,0.09676,0.0423,0.01383,0.00458,0.00017,0.01999,0.02934,0.00261,0.00323,0.01296,0.01325,0.02177,0.00392,102522877,102865791,CMSS1,0
1721,chr3,104120233,104121233,0.16393,0.01362,0.00205,0.04381,0.00037,0.01418,0.09224,0.15677,0.36531,0.15169,0.04026,0.02106,0.10757,0.00963,0.00051,0.01729,0.00382,0.02281,0.05211,0.05282,0.01055,104030072,104219481,SENP7,0
1722,chr3,104308876,104312011,0.01744,0.12905,0.005,7e-05,0.03499,0.01298,0.23004,0.03576,0.01848,0.08843,0.04115,0.08333,0.13598,0.03234,0.05016,0.00551,0.01363,0.00227,0.03478,0.01157,0.00425,104311869,104312271,AC084198.3,0
1723,chr3,104401858,104425391,0.08882,0.01148,0.00141,0.01337,0.03449,0.00674,0.03961,0.06649,0.17224,0.23212,0.12844,0.00476,0.04996,0.08691,0.03308,0.02109,0.04689,0.01448,0.00452,0.00129,0.00983,104399491,104413596,AC084198.4,0
1724,chr3,104425391,104427533,0.20186,0.00923,0.04661,0.00573,0.06451,0.03894,0.06038,0.13254,0.19605,0.09369,0.06416,7e-05,0.01471,0.00202,0.00215,0.0657,0.00522,0.00386,0.07913,0.04317,6e-05,104425140,104425860,PDCL3P4,0
1725,chr3,109614820,109616387,0.10346,0.27323,0.04882,0.00663,0.05825,0.02327,0.53743,0.02175,0.08007,0.24084,0.14845,0.45466,0.37759,0.09442,0.12099,0.01892,0.189,0.12185,0.0952,0.0418,0.00685,109349612,109960347,LINC00882,0
1726,chr3,109618387,109619387,0.24346,0.13274,0.04955,0.00087,0.02905,0.01917,0.2993,0.18746,0.20595,0.27429,0.29219,0.24169,0.17727,0.03298,0.04372,0.03559,0.12185,0.11324,0.03759,0.02304,0.00122,109349612,109960347,LINC00882,0
1727,chr3,109619387,109620387,0.22733,0.1111,0.14733,0.00023,0.01011,0.00219,0.53631,0.03994,0.2976,0.32152,0.16519,0.43245,0.1366,0.06833,0.11767,0.16869,0.23366,0.10983,0.008,0.00327,0.02056,109349612,109960347,LINC00882,0
1728,chr3,109621387,109622627,0.11619,0.2404,0.06156,0.00946,0.0345,0.02313,0.50324,0.0186,0.087,0.21053,0.16068,0.425,0.3417,0.10023,0.10649,0.02302,0.16129,0.1379,0.07134,0.04735,0.00105,109349612,109960347,LINC00882,0
1729,chr3,109622627,109623746,0.11762,0.25533,0.05015,0.00698,0.03747,0.02398,0.52978,0.03105,0.09731,0.21792,0.16656,0.44389,0.37188,0.10322,0.11045,0.02009,0.15468,0.12706,0.07042,0.04434,0.00144,109349612,109960347,LINC00882,0
1730,chr3,109912368,109913368,0.04627,0.00133,0.0004,0.07184,0.01156,0.00343,0.04005,0.05116,0.23704,0.09472,0.04725,0.00305,0.09689,0.01991,0.00716,0.06037,0.00764,0.00166,0.02749,0.03202,0.00165,109349612,109960347,LINC00882,0
1731,chr3,115245042,115246042,0.20988,0.20391,0.30938,0.04609,0.18382,0.10918,0.0017,0.02902,0.04151,0.03134,0.01444,0.04221,0.03374,0.01557,0.01069,0.09754,0.10169,0.07908,0.01568,0.00549,0.00106,115245228,115246243,OR7E100P,0
1732,chr3,115246042,115252793,0.14154,0.2765,0.26584,0.13755,0.23734,0.03693,0.04445,0.0452,0.00117,0.01098,0.0104,0.00706,0.0181,0.01248,0.05163,0.03019,0.02864,0.08627,0.00258,0.01524,0.0357,115245228,115246243,OR7E100P,0
1733,chr3,117167340,117168340,0.16985,0.00027,0.04201,0.01669,0.01485,0.01751,0.18477,0.04152,0.27236,0.27555,0.24878,0.04286,0.01544,0.0117,0.01215,0.08245,0.09358,0.10609,0.00042,0.0,0.00039,117035292,117867765,ZBTB20,0
1734,chr3,117656207,117660515,0.11946,0.14111,0.17798,0.03444,0.05429,0.2052,0.0,0.0,0.29891,0.03899,0.00313,0.0,0.3311,0.04659,0.00392,0.37757,0.05996,0.00551,0.17623,0.38506,0.0717,117035292,117867765,ZBTB20,0
1735,chr3,117660515,117662169,0.17639,0.21843,0.26068,0.01767,0.13282,0.25104,0.0161,0.00694,0.25668,0.06073,0.00062,0.0019,0.29503,0.09067,0.00852,0.33187,0.09978,0.00605,0.20924,0.31302,0.04852,117035292,117867765,ZBTB20,0
1736,chr3,117662169,117674357,0.23022,0.26588,0.32308,0.03862,0.17774,0.26487,0.0,0.0,0.3806,0.06073,0.01988,0.0,0.41636,0.07226,0.0248,0.46646,0.09228,0.03457,0.31881,0.3952,0.01248,117035292,117867765,ZBTB20,0
1737,chr3,120473588,120474859,0.01467,0.0,0.03342,0.22106,0.01775,0.00882,0.01482,0.00354,0.12209,0.00011,0.0001,0.02871,0.21092,0.01581,0.00696,0.08348,0.00297,0.00539,0.11992,0.10803,0.00046,120391906,120717421,AC092691.1,0
1738,chr3,123321702,123325293,0.02285,0.11232,0.02439,0.04912,0.00201,0.00191,0.03694,0.08711,0.15235,0.03826,0.02943,0.22477,0.31252,0.14419,0.11737,0.00588,0.01244,0.01156,0.03352,0.02541,0.0,123315887,123322197,NDUFB4,0
1739,chr3,124294758,124299502,0.01654,0.19913,0.00618,0.02131,0.00383,0.00447,0.22634,0.02914,0.06522,0.02871,0.01988,0.14417,0.09452,0.15503,0.14515,0.00418,0.00032,6e-05,0.00702,0.0045,9e-05,124287872,124310525,ARGFX,0
1740,chr3,125087197,125088197,0.05682,0.19913,0.00011,0.00014,0.01135,0.01593,0.0484,0.06152,0.05931,0.01705,0.00751,0.20869,0.18037,0.12489,0.09679,0.0,0.01369,0.01874,0.01192,0.01348,0.001,125079164,125102783,CCDC58,0
1741,chr3,125091097,125093494,0.01159,0.12348,1e-05,0.00076,0.03826,0.00479,0.2235,0.01182,0.00748,0.0866,0.02353,0.1181,0.15571,0.02986,0.06573,0.00092,0.03674,0.00446,0.04781,0.00746,0.01401,125079164,125102783,CCDC58,0
1742,chr3,125117216,125122014,0.00325,0.06759,0.05373,0.02844,0.00098,0.01488,0.11132,0.02577,0.01322,0.00077,0.00319,0.21333,0.19255,0.0849,0.10528,0.00304,0.04033,0.00921,0.01957,0.00133,0.00848,125103727,125129473,FAM162A,0
1743,chr3,125496499,125498652,0.0259,0.10264,0.06787,0.0397,0.0105,0.04324,0.23645,0.00694,0.00148,0.00472,0.00207,0.31255,0.27214,0.17545,0.20492,0.00227,0.02585,0.00044,0.01131,0.00034,0.0135,125459252,125513020,HSPBAP1,0
1744,chr3,128429425,128430425,0.26899,0.2995,0.31893,0.06101,0.30908,0.13155,5e-05,0.01835,0.05175,0.00404,0.01911,0.0233,0.05644,0.00358,0.02217,0.09286,0.04176,0.0753,0.04828,0.00602,0.01677,128429949,128430913,OR7E130P,0
1745,chr3,128430425,128435589,0.3048,0.3747,0.31026,0.12956,0.27272,0.13945,0.01426,0.00685,0.06153,0.01826,0.01144,5e-05,0.10654,0.05828,0.03254,0.06731,0.03629,0.03588,0.02043,0.00298,0.00194,128429949,128430913,OR7E130P,0
1746,chr3,128439599,128451271,0.33791,0.38144,0.30375,0.22444,0.32384,0.16442,0.00218,0.00217,0.02614,0.01005,0.00764,0.00026,0.04082,0.02212,0.01539,0.02683,0.01706,0.01945,0.0053,0.00015,0.00147,128438749,128439656,OR7E29P,0
1747,chr3,128451271,128452271,0.31039,0.36604,0.39126,0.08107,0.27902,0.23908,0.00392,0.02377,0.089,0.03489,0.00638,0.01477,0.11825,0.06245,0.01622,0.14262,0.09639,0.05376,0.04015,0.03481,0.00173,128451147,128452054,OR7E93P,0
1748,chr3,128473133,128474133,0.3431,0.36087,0.3539,0.14928,0.30572,0.28373,0.00151,0.00845,0.07331,0.03496,0.00745,0.0161,0.06542,0.02567,0.00432,0.08582,0.05972,0.03476,0.01929,0.02365,0.00325,128473687,128474702,OR7E97P,0
1749,chr3,128474133,128479243,0.32757,0.43695,0.36173,0.15091,0.32312,0.1963,0.03675,0.01166,0.08668,0.01175,0.00614,0.00054,0.18357,0.08483,0.03898,0.10041,0.04139,0.03344,0.04383,0.01245,0.00055,128473687,128474702,OR7E97P,0
1750,chr3,128482083,128483631,0.21334,0.43663,0.39159,0.24256,0.31605,0.13217,0.1974,0.0831,0.00557,0.01946,0.0,0.00523,0.12242,0.09181,0.05116,0.05236,0.03916,0.04195,0.00387,0.00133,0.00632,128482689,128483066,AF186996.1,0
1751,chr3,128499311,128500411,0.08224,0.196,0.221,0.15097,0.09763,0.11786,0.0831,0.06542,0.04071,0.00015,0.0012,0.00017,0.00511,0.07798,0.03324,0.00576,0.07722,0.04232,0.03922,0.01364,0.00251,128493099,128585460,AC092902.4,0
1752,chr3,128503920,128505199,0.0815,0.15646,0.24775,0.08945,0.05349,0.09837,0.03854,0.10113,0.00073,0.02033,8e-05,0.02069,0.02247,0.09474,0.02524,0.07534,0.18844,0.08886,0.02418,0.00085,0.01332,128493099,128585460,AC092902.4,0
1753,chr3,128505199,128507721,0.09288,0.27705,0.24422,0.11322,0.0738,0.0621,0.14754,0.06536,0.00239,0.00853,0.00726,0.01448,0.1165,0.18858,0.14533,0.04756,0.11733,0.1061,0.01798,0.01462,0.00032,128493099,128585460,AC092902.4,0
1754,chr3,128507721,128510381,0.0202,0.21258,0.2877,0.09045,0.04636,0.12687,0.21137,0.29447,0.05478,0.0051,0.04981,0.00128,0.06156,0.17888,0.04296,0.10113,0.26587,0.07847,0.03107,0.00048,0.03932,128493099,128585460,AC092902.4,0
1755,chr3,128510381,128511805,0.10205,0.23005,0.31413,0.12433,0.08758,0.16463,0.07202,0.12051,0.00335,0.00982,0.00333,0.0103,0.03692,0.12485,0.02977,0.0776,0.19999,0.07916,0.02237,5e-05,0.02562,128493099,128585460,AC092902.4,0
1756,chr3,128511805,128513782,0.09724,0.25368,0.23144,0.09781,0.07832,0.12106,0.12111,0.05145,0.0004,0.00864,6e-05,0.01446,0.13395,0.15526,0.09415,0.06163,0.09665,0.05376,0.00621,4e-05,0.00652,128493099,128585460,AC092902.4,0
1757,chr3,128513782,128517745,0.07136,0.24622,0.29757,0.04264,0.08497,0.11736,0.15438,0.16732,0.01444,3e-05,0.00357,0.00022,0.23101,0.11669,0.06418,0.2513,0.14431,0.08994,0.01156,0.02259,0.00371,128493099,128585460,AC092902.4,0
1758,chr3,128517745,128520281,0.09621,0.34678,0.33232,0.09257,0.1099,0.12949,0.24635,0.15582,3e-05,0.0005,0.00383,0.01089,0.21382,0.16175,0.09614,0.1438,0.11823,0.07299,0.00065,0.00431,0.00229,128493099,128585460,AC092902.4,0
1759,chr3,128520281,128523154,0.09446,0.3658,0.39876,0.10138,0.12716,0.16659,0.2246,0.2013,0.00023,0.00074,0.00807,0.00251,0.19395,0.19414,0.10763,0.18764,0.2086,0.14526,0.00013,0.00606,0.006,128493099,128585460,AC092902.4,0
1760,chr3,128523154,128524154,0.13551,0.36415,0.32192,0.04743,0.1402,0.11185,0.17913,0.07733,0.03753,0.0,0.00089,0.02275,0.25763,0.13152,0.11449,0.16964,0.06756,0.07255,0.02857,0.01356,0.00108,128493099,128585460,AC092902.4,0
1761,chr3,128524154,128525681,0.07548,0.35558,0.30653,0.10541,0.12144,0.15394,0.2031,0.10721,0.00377,0.00274,0.00857,0.03643,0.15763,0.17933,0.12578,0.07151,0.09099,0.05776,0.00012,0.00137,0.00291,128493099,128585460,AC092902.4,0
1762,chr3,128525681,128528109,0.22051,0.4472,0.37545,0.24797,0.23762,0.21981,0.15282,0.04768,0.00743,0.00313,1e-05,0.03005,0.08075,0.20492,0.11525,0.01605,0.08641,0.04789,0.01945,0.00554,0.00193,128493099,128585460,AC092902.4,0
1763,chr3,128528109,128530419,0.07343,0.2875,0.25986,0.21008,0.10935,0.12993,0.21095,0.12158,0.1414,0.00295,0.01394,0.02856,0.03655,0.16253,0.03955,0.00046,0.08918,0.01202,0.07611,0.0064,0.01047,128493099,128585460,AC092902.4,0
1764,chr3,128530419,128533704,0.0655,0.24112,0.25974,0.12896,0.10578,0.07618,0.14364,0.12221,0.03162,0.00513,0.00386,0.0028,0.05494,0.09188,0.0266,0.03884,0.08085,0.02454,0.00765,0.00055,0.00085,128493099,128585460,AC092902.4,0
1765,chr3,128533704,128548644,0.06141,0.26898,0.21703,0.14222,0.07849,0.04646,0.21218,0.08854,0.05328,0.00014,0.00021,0.03445,0.05933,0.18172,0.09484,0.00507,0.08401,0.05373,0.04078,0.02239,0.00063,128493099,128585460,AC092902.4,0
1766,chr3,128548644,128554019,0.10491,0.29251,0.23458,0.20836,0.0857,0.08226,0.14959,0.0454,0.06852,0.00352,0.00094,0.04478,0.03261,0.15091,0.09966,0.00093,0.06384,0.04096,0.06746,0.03629,0.00022,128493099,128585460,AC092902.4,0
1767,chr3,128554019,128562806,0.1012,0.31148,0.30275,0.18885,0.13147,0.15304,0.18566,0.11743,0.05026,0.00282,0.00365,0.019,0.08251,0.10436,0.09516,0.02816,0.06223,0.05909,0.01169,0.00838,0.00012,128493099,128585460,AC092902.4,0
1768,chr3,128562806,128574540,0.06918,0.30032,0.29876,0.17366,0.07247,0.09411,0.19637,0.15197,0.06886,0.0,0.00293,0.01171,0.06348,0.16386,0.09977,0.02834,0.13403,0.07891,0.04436,0.01487,0.00339,128493099,128585460,AC092902.4,0
1769,chr3,128580677,128592086,0.04088,0.20044,0.20769,0.10307,0.03617,0.07036,0.17696,0.11874,0.04958,0.00253,0.00281,0.00026,0.05797,0.18126,0.07631,0.03672,0.1551,0.07767,0.05691,0.00952,0.01057,128493099,128585460,AC092902.4,0
1770,chr3,128592086,128593843,0.13447,0.34551,0.32546,0.14302,0.10361,0.13662,0.17628,0.09628,9e-05,0.00797,0.00059,0.00753,0.16628,0.19275,0.13561,0.09386,0.14217,0.10601,0.0094,0.00099,0.00323,128559745,128618513,LINC02614,0
1771,chr3,128593843,128603748,0.09202,0.35007,0.30604,0.18465,0.13681,0.12229,0.2282,0.11536,0.04405,0.00545,0.00246,0.02199,0.10284,0.13739,0.10649,0.02887,0.06882,0.06244,0.01054,0.00877,0.00011,128559745,128618513,LINC02614,0
1772,chr3,128603748,128606222,0.16906,0.3902,0.35572,0.13986,0.16043,0.09833,0.12325,0.04831,0.00676,0.00299,0.01796,0.03139,0.18042,0.15321,0.18303,0.09429,0.08038,0.12993,0.00043,0.00568,0.01026,128559745,128618513,LINC02614,0
1773,chr3,128606222,128609065,0.00152,0.18473,0.08309,0.07763,0.00871,0.01091,0.25273,0.08394,0.12085,0.00367,0.00399,0.06025,0.06287,0.14885,0.12532,0.00019,0.04317,0.03787,0.04462,0.03297,0.0001,128559745,128618513,LINC02614,0
1774,chr3,128609065,128614808,0.2352,0.37784,0.37175,0.17752,0.15005,0.1647,0.06303,0.02583,0.0257,0.03172,0.02118,0.0095,0.14902,0.15044,0.12659,0.09342,0.11275,0.10155,0.00271,0.00098,0.00026,128559745,128618513,LINC02614,0
1775,chr3,128618548,128619548,0.14411,0.29841,0.29853,0.29393,0.14431,0.19334,0.07717,0.04354,0.08566,0.00314,7e-05,0.00548,0.00042,0.10586,0.08281,0.00334,0.07581,0.05945,0.10687,0.07749,0.0027,128559746,128648176,LINC02614,0
1776,chr3,128619548,128620662,0.12567,0.39039,0.31152,0.25089,0.15636,0.1132,0.1868,0.06448,0.04619,0.00086,0.00062,0.02645,0.08913,0.13726,0.12961,0.0085,0.05314,0.07145,0.02387,0.03102,0.00309,128559746,128648176,LINC02614,0
1777,chr3,128620662,128633763,0.0889,0.32538,0.30293,0.18105,0.14442,0.16435,0.19417,0.1142,0.04378,0.00937,0.00946,0.01173,0.0588,0.09567,0.09072,0.01975,0.05413,0.0561,0.00787,0.00672,3e-05,128559746,128648176,LINC02614,0
1778,chr3,128633763,128639747,0.15837,0.27994,0.339,0.12137,0.18547,0.0952,0.04853,0.0652,0.00242,2e-05,0.02182,0.00213,0.05473,0.04885,0.10843,0.07492,0.07486,0.15948,0.00201,0.0097,0.02719,128559746,128648176,LINC02614,0
1779,chr3,128639747,128641817,0.04654,0.26361,0.16771,0.06744,0.10919,0.0725,0.1884,0.05403,0.00383,0.01826,0.00382,0.0265,0.14815,0.08431,0.07628,0.03622,0.0142,0.02326,0.00695,0.00053,0.00207,128559746,128648176,LINC02614,0
1780,chr3,128643415,128646958,0.19694,0.31406,0.30997,0.17332,0.14817,0.03904,0.04862,0.01916,0.00439,0.00823,0.01997,0.0068,0.07348,0.07401,0.07052,0.03835,0.04894,0.06694,0.00159,0.01388,0.01123,128559746,128648176,LINC02614,0
1781,chr3,129737044,129738044,7e-05,0.1439,0.01017,0.02129,0.09068,0.08682,0.47819,0.04545,0.13751,0.2819,0.18457,0.33802,0.26343,0.0551,0.06653,0.02006,0.16833,0.11744,0.08314,0.04,0.00314,129714453,129769566,MSTRG.4012,0
1782,chr3,132753821,132757515,0.20078,0.39736,0.29787,0.23476,0.23874,0.0867,0.10942,0.01942,0.00131,0.00036,0.0018,0.01925,0.0989,0.13088,0.04549,0.01413,0.03103,0.02229,0.00325,0.00372,0.00178,132756995,132757355,AC083906.2,0
1783,chr3,132759184,132765379,0.25267,0.37218,0.29863,0.20237,0.27921,0.15594,0.03965,0.00679,0.00921,0.00027,0.00215,0.00589,0.07597,0.04455,0.03008,0.02449,0.01114,0.01541,0.00586,9e-05,0.00195,132765368,132766336,OR7E129P,0
1784,chr3,132765379,132766379,0.27312,0.35629,0.38462,0.06637,0.29105,0.2316,0.01911,0.04178,0.06093,0.00748,0.00349,0.01628,0.10673,0.04896,0.02328,0.13615,0.08464,0.06758,0.04822,0.03139,7e-05,132765368,132766336,OR7E129P,0
1785,chr3,132766379,132778583,0.22942,0.3225,0.24317,0.16234,0.21982,0.06474,0.00708,0.00022,0.01724,0.00692,0.00749,0.00346,0.05117,0.03232,0.02026,0.01739,0.00953,0.01396,0.00278,0.00039,0.00301,132778369,132779356,OR7E21P,0
1786,chr3,132793578,132796445,0.2042,0.23902,0.13035,0.00939,0.22655,0.16978,0.00075,0.00519,0.16908,0.0,0.0,0.00353,0.19799,0.00075,0.00044,0.07458,0.00659,0.00558,0.16191,0.09765,0.0,132791990,132799762,AC083906.4,0
1787,chr3,132825948,132830643,0.15904,0.1022,0.08952,0.00315,0.16238,0.19574,0.01845,0.00932,0.21499,0.00054,0.00218,0.00022,0.14841,0.01251,0.02939,0.10354,0.00726,0.02497,0.19093,0.19124,0.00608,132825682,132842233,ALG1L2,0
1788,chr3,132836107,132838221,0.02015,0.04432,0.10161,0.0562,0.00175,0.00031,0.19059,0.24121,0.17062,0.01256,0.02462,0.01975,0.00572,0.07572,0.03755,0.00189,0.14473,0.09998,0.08535,0.05014,0.00387,132825682,132842233,ALG1L2,0
1789,chr3,132841397,132842951,0.00975,0.01736,0.06229,0.09163,0.0003,9e-05,0.06846,0.10728,0.23233,0.01369,0.00673,0.01695,0.04162,0.01308,0.00922,0.00118,0.05384,0.04592,0.08291,0.0502,3e-05,132825682,132842233,ALG1L2,0
1790,chr3,132852349,132853349,0.18306,0.26953,0.35262,0.25426,0.13321,0.21174,0.02752,0.0606,0.0304,0.01994,0.00012,0.00772,0.00047,0.077,0.01364,0.00347,0.13419,0.0435,0.07632,0.01573,0.01977,132837755,132857069,ALG1L2,0
1791,chr3,132853349,132855216,0.12622,0.32061,0.31858,0.23894,0.13773,0.12653,0.18209,0.1121,0.08892,1e-05,0.00088,0.01188,0.02478,0.13037,0.12809,0.00301,0.09088,0.10328,0.0545,0.0559,0.00113,132837755,132857069,ALG1L2,0
1792,chr3,132855216,132856452,0.04702,0.26811,0.30163,0.09655,0.09857,0.09407,0.13181,0.13086,0.01039,0.00327,0.00211,0.00328,0.07972,0.14789,0.11635,0.07312,0.15249,0.12629,0.00412,0.00345,2e-05,132837755,132857069,ALG1L2,0
1793,chr3,132856452,132857677,0.12624,0.38005,0.33044,0.20674,0.13184,0.05391,0.22532,0.09979,0.03191,0.0,0.00174,0.03385,0.11905,0.16607,0.08899,0.02858,0.08473,0.05959,0.01917,0.01512,0.00246,132837755,132857069,ALG1L2,0
1794,chr3,132857677,132860940,0.23458,0.4007,0.36219,0.24665,0.21687,0.09496,0.08145,0.01934,0.00023,0.00176,0.01784,0.02196,0.09743,0.08198,0.09931,0.02588,0.03107,0.06961,0.00103,0.0177,0.01456,132855510,132900023,LINC02021,0
1795,chr3,132860940,132862658,0.15895,0.39546,0.30167,0.22059,0.16725,0.08164,0.10846,0.02141,0.00154,0.00122,0.01123,0.03586,0.13683,0.13126,0.12623,0.01824,0.03884,0.06768,0.0062,0.02069,0.00911,132855510,132900023,LINC02021,0
1796,chr3,132862658,132863814,0.0605,0.214,0.23326,0.2055,0.09074,0.12959,0.10758,0.08883,0.11607,0.002,0.00772,0.0,6e-05,0.07271,0.05313,4e-05,0.07215,0.05888,0.07127,0.04948,0.00232,132855510,132900023,LINC02021,0
1797,chr3,132863814,132868253,0.15629,0.24939,0.27511,0.26532,0.14661,0.12983,0.04001,0.03089,0.07778,0.00118,0.01197,2e-05,0.00422,0.03439,0.06885,0.00277,0.03673,0.08051,0.05315,0.08995,0.00595,132855510,132900023,LINC02021,0
1798,chr3,132868253,132873210,0.22647,0.35197,0.38328,0.21768,0.16707,0.15698,0.03925,0.0248,0.00988,0.02406,0.02556,0.00332,0.10123,0.11209,0.10886,0.07848,0.10513,0.11292,0.00843,0.01107,0.0007,132855510,132900023,LINC02021,0
1799,chr3,132873210,132876703,0.04254,0.21355,0.0991,0.11894,0.02936,0.0374,0.13983,0.01039,0.04129,0.0038,0.00053,0.07765,0.0297,0.15499,0.0961,0.01059,0.02833,0.01447,0.0585,0.03118,0.00095,132855510,132900023,LINC02021,0
1800,chr3,132876703,132879160,0.12004,0.3619,0.31525,0.11713,0.12739,0.11134,0.19847,0.09115,0.00038,1e-05,0.00248,0.04095,0.20665,0.16038,0.1908,0.10109,0.07748,0.11524,0.00034,0.00133,0.00308,132855510,132900023,LINC02021,0
1801,chr3,132879160,132880716,0.16087,0.38333,0.36297,0.15116,0.21641,0.13599,0.14986,0.07348,0.00098,0.00189,0.00383,0.02434,0.16343,0.12183,0.14006,0.08892,0.05741,0.09852,0.00543,0.00156,0.01229,132855510,132900023,LINC02021,0
1802,chr3,132880716,132899809,0.08249,0.27516,0.26582,0.21227,0.10766,0.12889,0.15158,0.09538,0.0941,0.00226,0.00566,0.00642,0.01507,0.08879,0.05809,0.00161,0.06073,0.04051,0.04081,0.02105,0.00138,132855510,132900023,LINC02021,0
