Chromosome,Start,End,Africa-America,Africa-CentralAsiaSiberia,Africa-EastAsia,Africa-Oceania,Africa-SouthAsia,Africa-WestEurasia,America-CentralAsiaSiberia,America-EastAsia,America-Oceania,America-SouthAsia,America-WestEurasia,CentralAsiaSiberia-EastAsia,CentralAsiaSiberia-Oceania,CentralAsiaSiberia-SouthAsia,CentralAsiaSiberia-WestEurasia,EastAsia-Oceania,EastAsia-SouthAsia,EastAsia-WestEurasia,Oceania-SouthAsia,Oceania-WestEurasia,SouthAsia-WestEurasia
chr4,139495088,139649302,6e-05,0.20249,0.00022,0.00144,0.00584,0.00783,0.19738,3e-05,0.00195,0.00548,0.0062,0.20388,0.20925,0.11955,0.08891,0.00262,0.00805,0.01057,0.00149,0.00223,0.00017
chr4,141328640,141428461,0.0259,0.00087,0.05296,0.08655,0.01709,0.00114,0.04003,0.13285,0.02349,0.00176,0.02624,0.03824,0.11663,0.02551,3e-05,0.23737,0.12527,0.03343,0.0336,0.07435,0.02295
chr4,142601076,142614520,0.02523,0.13675,0.00082,0.00346,0.0114,0.01549,0.2002,0.02914,0.0207,0.00923,0.00104,0.11856,0.15468,0.20446,0.21105,0.00678,0.01717,0.02272,0.00218,0.00379,0.00093
chr4,151101093,151138558,0.06622,0.14672,0.01007,0.01752,0.00015,1e-05,0.3338,0.03685,0.02259,0.06317,0.05562,0.23182,0.24227,0.15612,0.13404,0.00217,0.00772,0.01026,0.01506,0.01544,0.0002
chr4,158737223,158813446,0.00565,0.09457,0.01504,0.01065,0.01493,0.00045,0.14366,0.00107,0.00035,0.03531,0.00783,0.17276,0.20648,0.04207,0.07026,0.0003,0.05977,0.02118,0.05325,0.01345,0.00979
chr4,165767276,165774271,0.00834,0.15216,0.01817,0.01175,0.03528,0.00369,0.21547,0.0007,5e-05,0.06801,0.0186,0.247,0.27987,0.05693,0.09746,0.00049,0.10108,0.03883,0.0885,0.02464,0.01573
chr4,174524799,174650021,0.00044,0.0373,0.06853,0.13963,0.00029,0.00283,0.03692,0.04606,0.12822,4e-05,0.0006,0.16894,0.23716,0.04272,0.05291,0.03851,0.05986,0.03759,0.13316,0.07848,0.0013
chr4,178626162,178643736,0.00463,0.00266,0.00949,0.1605,0.01123,0.00575,0.00035,0.00062,0.11023,0.0312,0.00012,0.00195,0.12538,0.02539,0.00074,0.09175,0.03857,0.00015,0.24835,0.07882,0.02545
chr4,180246431,180292177,0.24896,0.24576,0.27307,0.14233,0.18759,0.27141,0.00758,0.00694,0.04185,0.02653,0.00149,0.0,0.02088,0.00997,0.00114,0.02016,0.01072,0.0014,0.00164,0.02237,0.01593
chr4,181640096,181684691,0.17853,0.14945,0.10857,0.10227,0.21506,0.16246,0.04352,0.06246,0.06741,0.03333,0.03943,0.01684,0.01098,0.02199,0.00334,0.00141,0.05413,0.00616,0.05601,0.00115,0.02544
chr4,181936688,181943703,0.08443,0.00173,0.03317,0.18388,0.01324,0.03647,0.08818,0.02914,0.46584,0.04965,0.01988,0.01987,0.22571,0.00536,0.0203,0.35273,0.00468,6e-05,0.28887,0.34327,0.00555
chr4,182157777,182187801,0.04365,0.04751,0.02768,0.10324,0.00158,0.00272,0.19271,0.00219,0.01322,0.06253,0.05198,0.1241,0.28533,0.03473,0.01927,0.02463,0.04142,0.04501,0.1309,0.11076,0.00023
chr4,182189160,182350175,0.03265,0.07453,0.00363,0.01665,0.05406,9e-05,0.20255,0.05771,0.00333,0.1669,0.02905,0.05203,0.16125,0.00465,0.05693,0.0358,0.03273,0.00236,0.12942,0.01585,0.04318
chr4,182394633,182412245,0.00662,0.04116,0.01337,0.09465,0.00107,0.00342,0.02935,0.02916,0.13334,0.00295,0.01103,0.075,0.2236,0.03438,0.03534,0.03597,0.02109,0.00218,0.11488,0.04496,0.00705
chr4,188384518,188434332,0.02175,0.09444,0.00337,0.00294,0.01293,0.00116,0.21095,0.00829,0.05628,0.06616,0.00819,0.12538,0.0872,0.04286,0.08401,0.01251,0.02904,0.00036,0.00414,0.00561,0.01814
chr4,190129665,190149626,0.0501,0.05644,0.08027,0.01386,0.01285,0.00237,0.22514,0.00219,0.01322,0.1022,0.05161,0.23048,0.13526,0.01401,0.02275,0.02463,0.14051,0.09582,0.04906,0.02019,0.00306
chr4,191157334,191235837,0.03786,0.02294,0.05828,0.11534,0.00039,0.00143,0.14766,0.00129,0.02518,0.03096,0.02032,0.14757,0.27407,0.02943,0.02904,0.0129,0.04846,0.04107,0.10332,0.07838,0.00033
chr5,7992958,8017891,0.06645,0.08365,0.00053,0.01622,0.04533,0.00691,0.27826,0.07193,0.16238,0.18411,0.06923,0.07013,0.02685,0.00651,0.03154,0.01073,0.03623,0.004,0.00646,0.00113,0.01305
chr5,15638313,15677102,0.17026,0.00899,0.00033,0.00022,0.09404,0.03823,0.29227,0.15467,0.21096,0.01233,0.03831,0.01235,0.01098,0.14926,0.06511,0.00107,0.0853,0.03337,0.09726,0.03531,0.01137
chr5,15876350,15883475,0.01126,0.0,0.00712,0.19807,0.01383,0.02951,0.02935,9e-05,0.13334,3e-05,0.00505,0.00845,0.2236,0.02256,0.02925,0.13305,0.00024,0.00784,0.14933,0.0856,0.00633
chr5,20509943,20552280,0.16809,0.0052,0.04769,0.01614,0.00079,0.00742,0.2229,0.02758,0.26394,0.13845,0.07327,0.06895,0.00322,0.00914,0.01948,0.0896,0.03487,0.017,0.02171,0.03283,0.00329
chr5,21813913,21866634,0.00013,0.13648,0.00054,0.00865,0.02946,0.03208,0.1447,0.00011,0.01192,0.02354,0.021,0.11795,0.22867,0.0473,0.02804,0.0129,0.02193,0.02537,0.06766,0.05764,0.00031
chr5,22639140,22646470,0.25042,0.01671,0.00654,0.00099,0.03463,0.00247,0.17015,0.31856,0.25778,0.45223,0.16103,0.04312,0.00966,0.09958,0.00515,0.01188,0.01142,0.0162,0.04792,0.00027,0.04751
chr5,23823914,23829258,0.00707,0.12709,0.00075,0.00698,0.04313,0.00423,0.23625,0.01185,1e-05,0.08805,0.018,0.1082,0.2236,0.04659,0.06873,0.01188,0.03248,0.0015,0.08745,0.01865,0.01773
chr5,23859560,24014623,3e-05,0.0521,0.0823,0.06541,0.00028,0.02663,0.06829,0.064,0.06245,0.00011,0.01769,0.20388,0.22901,0.04042,0.10101,0.00092,0.05911,0.01395,0.04318,0.00594,0.01766
chr5,24409521,24530813,0.00681,0.14595,0.01294,0.02519,0.02427,0.01688,0.17644,0.00023,0.00408,0.04095,0.02832,0.2241,0.26435,0.04094,0.04687,0.00253,0.06365,0.0514,0.07454,0.05306,0.00054
chr5,24923856,25026847,0.06018,0.08159,0.0007,0.04188,0.0161,0.01025,0.26697,0.04153,0.00259,0.13484,0.08753,0.08426,0.22897,0.03155,0.02854,0.02765,0.02144,0.0155,0.10773,0.07159,0.00032
chr5,26844202,26923792,0.21697,0.25079,0.3531,0.22785,0.08873,0.02692,0.0024,0.01641,0.00021,0.05117,0.07121,0.00553,0.00422,0.07274,0.10072,0.02255,0.13537,0.17612,0.05111,0.07432,0.01211
chr5,29311164,29350876,0.01696,0.1084,0.00713,0.03177,0.05139,0.00045,0.2235,0.00199,0.00236,0.12106,0.01642,0.14682,0.26571,0.01423,0.07118,0.00782,0.08789,0.0103,0.15707,0.02936,0.0349
chr5,29709422,29782637,0.01785,0.13958,0.01747,0.00215,0.05046,0.01665,0.26902,0.00012,0.00913,0.10544,0.04859,0.23786,0.18911,0.01626,0.04498,0.00643,0.116,0.06319,0.06498,0.0237,0.00886
chr5,30017744,30111014,0.01085,0.0592,0.00594,0.06324,0.02201,7e-05,0.12024,0.00095,0.02367,0.05409,0.00663,0.09345,0.22897,0.00757,0.0484,0.03092,0.04699,0.00418,0.13319,0.04428,0.02148
chr5,30695709,30796501,0.00415,0.03097,0.00949,0.1605,0.00026,0.00704,0.01622,0.02114,0.20152,0.00637,0.01375,0.0621,0.30332,0.03691,0.04154,0.09175,0.0066,2e-05,0.14949,0.07543,0.00475
chr5,31193268,31236994,0.1991,0.00249,0.0714,0.0,0.01129,0.02139,0.19847,0.05343,0.30441,0.15664,0.11221,0.05112,0.00572,0.00358,0.00919,0.08812,0.03262,0.01921,0.0184,0.02367,0.00203
chr5,32361754,32377085,0.09015,0.01457,0.03342,0.02759,0.03659,3e-05,0.03365,0.012,0.18649,0.21923,0.08505,0.00426,0.07407,0.09229,0.01446,0.07797,0.1027,0.03757,0.0,0.0182,0.02573
chr5,33924675,33970493,0.00384,0.00767,0.01835,0.12898,0.00806,0.05206,0.02129,0.00422,0.17333,0.0005,0.06107,0.04468,0.0741,0.02939,0.01604,0.21499,0.00214,0.12225,0.18892,0.01931,0.09243
chr5,40490308,40549089,0.00837,0.0733,0.00476,0.02214,0.00864,0.0009,0.04717,0.00046,0.07122,0.02962,0.00252,0.03778,0.20021,0.11182,0.04182,0.04352,0.02407,0.0013,0.00229,0.02425,0.01352
chr5,45257242,45278730,0.26067,0.13675,0.00772,0.09333,0.11394,0.14639,0.06323,0.18645,0.08934,0.04608,0.00803,0.06564,0.00483,0.00048,0.01627,0.03557,0.06492,0.10945,0.00648,0.0278,0.01307
chr5,52925565,52956489,0.25559,0.22022,0.23465,0.27275,0.15843,0.11105,0.0038,0.00234,0.00347,0.0234,0.05192,1e-05,0.01037,0.00973,0.03531,0.0077,0.01058,0.04229,0.03443,0.06799,0.00961
chr5,53976225,53992965,0.13211,0.11483,0.15913,0.00017,0.18256,0.19478,0.0161,0.00694,0.16908,0.0,0.00313,0.0019,0.13206,0.02199,0.00526,0.17163,0.0103,0.00093,0.21417,0.19998,0.00496
chr5,56407515,56429437,0.01471,0.03319,0.09068,0.05416,0.03704,0.02004,0.08156,0.02318,0.01261,0.00258,8e-05,0.20531,0.14661,0.12914,0.08561,0.00069,0.01328,0.02158,0.00516,0.0093,0.00172
chr5,57959016,57994578,0.0011,0.18409,0.02865,0.00698,0.04313,0.00086,0.16001,0.03931,0.00259,0.06004,1e-05,0.3364,0.12665,0.38038,0.1375,0.06299,0.00185,0.03508,0.08745,0.00235,0.04663
chr5,61575317,61581081,0.00891,0.11703,0.02872,0.02713,0.00605,0.00011,0.17982,0.00297,0.00291,0.02739,0.00615,0.22667,0.31771,0.0822,0.09679,4e-05,0.06019,0.02505,0.0619,0.01951,0.00723
chr5,65976682,65995268,0.04418,0.13457,0.26544,0.55675,0.1637,0.05244,0.01782,0.0892,0.36533,0.03366,0.00025,0.04474,0.30559,0.00549,0.01157,0.10641,0.01903,0.09908,0.19896,0.29472,0.03204
chr5,69793790,69811781,0.07739,0.0691,0.02725,0.01732,0.03336,0.06584,0.27826,0.02199,0.03717,0.01182,0.0022,0.17673,0.15356,0.17906,0.23461,0.00056,0.00097,0.01027,0.00265,0.0127,0.00395
chr5,74246065,74260844,0.00057,0.12497,0.03569,0.04489,0.00845,4e-05,0.16687,0.02216,0.03592,0.01253,0.00071,0.23069,0.31318,0.08028,0.08954,0.00064,0.07409,0.03714,0.08996,0.03903,0.00637
chr5,76908618,76950164,0.00079,0.1899,0.00445,0.01079,0.0375,0.0001,0.21974,0.00801,0.01875,0.04664,0.00015,0.13643,0.10145,0.07164,0.14986,0.00165,0.01544,0.00491,0.00539,0.00898,0.03266
chr5,79656095,79712355,0.02374,0.19219,0.04041,0.00397,0.00491,0.00506,0.43394,0.00318,0.05848,0.00637,0.00209,0.33417,0.16166,0.23735,0.15133,0.06183,0.01673,0.0098,0.01652,0.01186,0.00014
chr5,81085828,81102405,0.00662,0.00048,0.02586,0.12273,0.00016,0.0163,0.01172,0.00551,0.16238,0.00876,0.00152,0.03529,0.10692,9e-05,0.01995,0.24309,0.03024,0.0002,0.1146,0.19559,0.01918
chr5,85487849,85605129,0.01869,0.09388,0.04809,0.1053,0.00796,0.00068,0.17544,0.00394,0.0344,0.04333,0.01928,0.22377,0.32618,0.04458,0.05848,0.01578,0.08468,0.05393,0.14616,0.09342,0.00335
chr5,85703085,85756755,0.02129,0.10045,0.00274,0.05111,0.01732,0.00064,0.06,0.0099,0.13859,4e-05,0.0097,0.075,0.29348,0.02256,0.05433,0.07596,0.00759,0.00052,0.10521,0.04935,0.00995
chr5,88530214,88578008,0.21516,0.18255,0.22086,0.19406,0.00078,0.00401,0.03292,0.01325,0.0207,0.19688,0.13547,0.00068,0.00412,0.16233,0.11542,0.00083,0.19608,0.15562,0.17485,0.12187,0.00119
chr5,95015462,95058983,0.00758,0.11672,0.02062,0.02363,0.00871,0.00049,0.16417,0.00138,0.00256,0.02828,0.00976,0.2065,0.28064,0.0676,0.08249,0.00013,0.05399,0.02722,0.06062,0.02576,0.0047
chr5,95691924,95716498,0.01283,0.16759,0.01049,0.0068,0.00027,0.04008,0.24394,0.04058,0.05749,0.01686,0.0752,0.10457,0.11563,0.20074,0.06383,0.0004,0.01595,0.00935,0.01267,0.01154,0.05123
chr5,97026038,97067945,0.00304,0.07168,0.09716,0.051,0.01308,0.00096,0.09753,0.06916,0.03545,0.00322,0.00039,0.27591,0.18699,0.12914,0.07375,0.00108,0.03766,0.06313,0.0163,0.03013,0.0057
chr5,98499381,98599300,0.0009,0.02875,0.01222,0.05722,0.00214,0.00022,0.07023,0.02139,0.07337,0.00035,0.0002,0.00318,0.21725,0.04896,0.03157,0.12052,0.02483,0.0167,0.03934,0.04724,0.00107
chr5,98905873,98934940,0.00141,0.07051,0.02044,0.03061,0.00341,0.00057,0.08539,0.00769,0.01578,0.00828,0.00022,0.13737,0.20576,0.05179,0.06561,0.00094,0.03971,0.01447,0.0569,0.01949,0.00632
chr5,107014881,107084601,0.00131,0.10149,0.03222,0.02309,0.01582,0.00011,0.09986,0.03907,0.04015,0.00712,0.00164,0.20883,0.27372,0.05999,0.08099,0.00099,0.09249,0.02762,0.08967,0.01564,0.01598
chr5,108893580,108922827,0.10172,0.04426,0.00022,0.00432,0.00224,0.00387,0.28473,0.09,0.08561,0.08148,0.05223,0.04947,0.0789,0.06642,0.06277,0.00258,0.00104,0.00233,0.00043,1e-05,0.00026
chr5,113475406,113490927,0.04206,0.05607,0.01766,0.00314,0.02017,0.00165,0.20137,0.00694,0.07685,0.11419,0.04203,0.129,0.03491,0.01029,0.02895,0.03319,0.07395,0.02718,0.0067,0.00015,0.00822
chr5,116513794,116540931,0.05682,0.01996,0.01296,0.22517,8e-05,0.00352,0.12558,0.01411,0.06245,0.0529,0.01909,0.04478,0.29348,0.02256,0.0183,0.13639,0.01099,0.00163,0.21707,0.13952,0.00267
chr5,118553301,118587802,0.16844,0.17073,0.21769,0.15707,0.09377,0.05063,0.02935,0.00551,0.02738,0.00862,0.0599,0.00845,0.0,0.00173,0.04732,0.00763,0.00589,0.07669,0.00157,0.04225,0.01884
chr5,119808100,119829075,0.15898,0.04016,0.00523,0.00014,0.01188,0.00023,0.23791,0.21205,0.15436,0.19683,0.16603,0.02963,0.04026,0.00725,0.03106,0.00354,0.00341,0.00286,0.00908,1e-05,0.00899
chr5,121548253,121552631,0.00017,0.13066,0.01865,0.01343,0.01055,0.00096,0.14171,0.01858,0.01796,0.00701,0.00021,0.21399,0.28351,0.07774,0.08858,0.00048,0.05517,0.02785,0.04941,0.01795,0.00473
chr5,122254945,122359556,0.29125,0.00134,0.01291,0.04419,0.00322,0.0012,0.24889,0.36161,0.12628,0.18958,0.26986,0.02347,0.02944,0.00079,0.0,0.0903,0.01444,0.01605,0.01316,0.03042,0.00103
chr5,124268080,124291994,0.00309,0.11184,0.01928,0.01013,0.00935,0.00135,0.14077,0.00428,0.00113,0.02012,0.00681,0.19587,0.25519,0.06574,0.07554,0.00171,0.05388,0.03128,0.04166,0.01628,0.00345
chr5,128588021,128602928,0.00339,0.00014,0.13349,0.19146,0.21771,0.18644,0.00379,0.15389,0.27273,0.26458,0.17151,0.1446,0.24501,0.25029,0.17644,0.00684,0.00959,0.01444,6e-05,0.00125,0.00112
chr5,134319642,134333910,0.0013,0.047,0.05926,0.21971,0.00249,0.00095,0.06415,0.06831,0.3024,0.00777,0.0034,0.00025,0.07353,0.03412,0.03048,0.06034,0.04313,0.04386,0.21844,0.15478,0.00024
chr5,134875052,134919463,0.01888,0.19476,0.00017,0.00339,0.03831,0.00494,0.32141,0.01984,0.05749,0.09667,0.02544,0.23182,0.18143,0.06742,0.09925,0.00612,0.04927,0.00732,0.02089,0.00038,0.01095
chr5,135130283,135149615,0.00481,0.20247,0.00266,0.02308,0.01584,0.0105,0.19008,4e-05,0.0123,0.00467,0.00149,0.14006,0.09797,0.11306,0.12246,0.00769,0.00434,0.00206,0.00074,0.00227,0.00056
chr5,135151485,135192373,0.01789,0.09753,0.00031,1e-05,0.00737,0.01432,0.18082,0.01401,0.02559,0.00609,0.0022,0.10901,0.10472,0.17797,0.20126,0.00046,0.00451,0.01027,0.00971,0.01554,0.00117
chr5,147760437,147812739,0.01696,0.1084,0.01828,8e-05,0.05139,0.00533,0.2235,0.06352,0.01682,0.12106,0.03126,0.04097,0.12538,0.01423,0.0543,0.01897,0.00866,0.00339,0.05395,0.0054,0.02076
chr5,151347881,151385116,0.34829,0.12195,0.05216,0.05304,0.11385,0.30017,0.1461,0.17832,0.15475,0.10701,0.00756,0.01332,0.00702,0.00016,0.07366,0.00057,0.01499,0.14405,0.00752,0.09404,0.06812
chr5,151885406,151894876,0.03722,0.12905,0.07441,0.00698,0.00456,0.00103,0.28473,0.00333,0.08561,0.01934,0.02018,0.37026,0.0789,0.18021,0.13413,0.13049,0.04468,0.04967,0.02288,0.01112,0.00107
chr5,152398780,152434201,0.21024,0.07965,0.16924,0.15689,0.07973,0.24376,0.09381,0.04785,0.04674,0.08621,0.01602,0.01773,0.03024,0.00018,0.05212,0.00217,0.02137,0.01299,0.03027,0.00379,0.05987
chr5,152657108,152694736,0.20239,0.06962,0.00016,0.12711,0.10652,0.10678,0.03754,0.21225,0.00867,0.01246,0.00233,0.07625,0.00992,0.00573,0.0126,0.13551,0.11531,0.1163,0.00049,0.00075,0.00265
chr5,156401670,156422165,0.0651,0.18642,0.18474,0.15954,0.13342,0.13497,0.4817,0.42283,0.45225,0.358,0.30056,0.00106,0.00088,0.00997,0.00757,2e-05,0.00486,0.00429,0.00496,0.00363,0.0
chr5,157591525,157605734,0.03437,0.1149,0.05128,0.00042,0.00555,0.02429,0.21886,0.00317,0.06741,0.01908,0.00108,0.22963,0.10939,0.16775,0.20245,0.05927,0.03075,0.00869,0.01086,0.02878,0.00817
chr5,158379211,158383264,1e-05,0.11693,0.02613,0.0089,8e-05,0.00636,0.09578,0.03516,0.00898,3e-05,0.00509,0.20833,0.12504,0.11076,0.15314,0.0,0.02924,0.00183,0.01009,0.00069,0.00748
chr5,159323054,159364558,0.01067,0.05226,0.01742,0.07257,0.00507,0.00351,0.12558,0.00062,0.02702,0.0312,0.00099,0.09677,0.2236,0.03438,0.04459,0.01814,0.03857,0.00393,0.11488,0.0313,0.01344
chr5,161660350,161720989,0.10209,0.22425,0.23705,0.19859,0.03826,0.0569,0.03481,0.02437,0.02648,0.02202,0.00789,0.00067,0.00056,0.09828,0.05462,1e-05,0.09772,0.06011,0.08246,0.04361,0.00227
chr5,161741343,161790373,0.05712,0.00617,0.0031,0.02907,0.04919,3e-05,0.16424,0.1143,0.26248,0.23088,0.04562,0.00087,0.01307,0.02546,0.00451,0.01897,0.03677,0.00233,0.00275,0.02268,0.04419
chr5,163969815,164065898,0.17377,0.10345,0.2484,0.40235,0.00286,0.01466,0.01721,0.02026,0.06233,0.08686,0.04773,0.07067,0.1505,0.04107,0.01594,0.00596,0.1734,0.14584,0.25905,0.19016,0.00391
chr5,166942741,167002506,0.00011,0.1206,0.01178,0.03428,0.06708,0.03689,0.14766,0.01245,0.03347,0.06813,0.03065,0.06173,0.30109,0.00806,0.01617,0.08166,0.02522,0.00894,0.18204,0.10755,0.00305
chr5,171168415,171175903,0.00021,0.13618,0.01618,0.01294,0.01335,0.0011,0.13612,0.00899,0.00829,0.01353,0.00166,0.22223,0.30545,0.07167,0.09186,0.00021,0.0571,0.02559,0.05407,0.01803,0.00638
chr5,171241883,171245457,0.20867,0.24843,0.18889,0.04172,0.04338,0.00621,0.00181,0.00024,0.05179,0.06513,0.23632,0.00333,0.07156,0.09188,0.2883,0.0423,0.06053,0.24851,0.00022,0.06571,0.07588
chr5,174279040,174290988,0.17601,0.00305,0.06342,0.07112,0.02017,0.0,0.25101,0.04281,0.04252,0.09472,0.13184,0.08987,0.11093,0.03811,0.00266,0.00087,0.01244,0.05848,0.01865,0.05587,0.01794
chr5,177450018,177456553,0.0002,0.10623,0.00142,0.03471,0.00558,0.00236,0.1138,0.00044,0.04337,0.00328,0.00291,0.08308,0.27407,0.06983,0.10743,0.04812,0.00137,0.00733,0.06766,0.01531,0.01401
chr5,177633618,177670040,0.05503,0.06448,0.02865,0.0392,3e-05,0.02215,0.20651,0.01166,0.00215,0.05455,0.00942,0.17333,0.17959,0.06799,0.13866,0.00361,0.02689,0.0001,0.03822,0.00349,0.0202
chr5,179501099,179522476,0.01483,0.05354,0.07766,0.12692,0.00732,0.0034,0.12963,0.122,0.23018,0.04965,0.02715,0.00305,0.0199,0.0263,0.03308,0.00643,0.04533,0.06084,0.0896,0.09685,0.00077
chr6,12923493,12968228,0.09015,0.00428,0.00964,0.02759,0.03659,0.00257,0.05634,0.03931,0.18649,0.21923,0.0856,0.00106,0.05437,0.0681,0.00963,0.04946,0.0658,0.01857,0.0,0.00449,0.00639
chr6,87179270,87221070,0.00707,0.0201,0.05576,0.11643,0.01003,0.02162,0.05556,0.1033,0.22361,0.03391,0.04316,0.00833,0.07407,0.00225,3e-05,0.03194,0.01962,0.00603,0.07846,0.03432,0.00252
chr6,326397,479342,0.01898,0.00403,0.11308,0.05778,0.00554,0.02963,0.08329,0.04422,0.01682,0.00705,0.00061,0.21219,0.16609,0.02943,0.06212,0.00894,0.0911,0.0349,0.04204,0.00677,0.01194
chr6,1559846,1593297,0.00264,0.16561,0.02124,0.02267,0.03523,0.00198,0.18597,0.00571,0.00761,0.04463,0.00652,0.24673,0.31147,0.04637,0.09461,5e-05,0.09728,0.03312,0.09984,0.02861,0.01763
chr6,2347550,2357923,0.00554,0.02117,0.01916,0.11643,0.00273,0.01,0.0484,0.00299,0.11795,0.01516,0.00032,0.07929,0.24027,0.00892,0.05431,0.05865,0.03611,0.00126,0.14823,0.05199,0.02262
chr6,10460242,10463805,0.02694,0.18217,0.01291,0.00277,4e-05,0.00555,0.07424,0.07143,0.01225,0.02501,0.00531,0.2381,0.13043,0.17584,0.13311,0.0292,0.01444,0.02264,0.00218,0.00061,0.00468
chr6,14615726,14629535,0.10209,0.22425,0.30031,0.07112,0.07008,0.09288,0.03481,0.06152,0.00516,0.00414,0.00057,0.00392,0.06449,0.04789,0.02682,0.101,0.08035,0.05239,1e-05,0.00116,0.00149
chr6,17050549,17082987,0.0369,0.09197,0.00271,0.00582,0.00237,0.00037,0.21761,0.02199,0.08117,0.02478,0.03078,0.1241,0.05131,0.12292,0.07141,0.01605,1e-05,0.0048,0.01576,0.00262,0.00416
chr6,21922217,21935794,0.09773,0.00248,0.15261,0.04773,0.01544,0.14984,0.07574,0.00347,0.01436,0.17708,0.3741,0.11131,0.0299,0.02909,0.1721,0.03137,0.23992,0.47178,0.11317,0.3077,0.07266
chr6,28038966,28060095,0.30701,0.23172,0.31115,0.44468,0.1957,0.42736,0.01192,0.00062,0.02648,0.02202,0.00751,0.00686,0.06804,0.00233,0.04001,0.02818,0.01781,0.0158,0.08246,0.00283,0.06537
chr6,30637404,30699607,0.01503,0.09486,0.02623,0.00099,0.00071,0.0014,0.18255,0.0007,0.02702,0.02202,0.00589,0.21112,0.0789,0.08078,0.10282,0.03597,0.03547,0.014,3e-05,0.00387,0.00393
chr6,30852407,30897680,0.03198,0.15712,0.00341,0.00079,0.00534,0.00752,0.27669,0.01641,0.05078,0.05963,0.00619,0.19689,0.14493,0.11396,0.18112,0.00723,0.01729,0.00117,0.00193,0.01042,0.02317
chr6,30930213,30955530,0.00876,0.13566,0.01498,0.00284,0.0003,0.00024,0.07319,0.04635,0.02349,0.01247,0.00484,0.23073,0.16672,0.14826,0.11251,0.00418,0.01115,0.01685,0.00141,0.00363,0.001
chr6,34660548,34664592,0.0259,0.13791,0.00142,0.01066,0.04808,6e-05,0.05969,0.01553,0.07685,0.00202,0.02157,0.11129,0.24693,0.03473,0.11021,0.01897,0.03299,0.00197,0.10323,0.00736,0.04495
chr6,36211880,36313424,0.03216,0.07467,0.04119,0.02242,0.00115,0.01345,0.19968,0.0,0.00177,0.04437,0.00577,0.21355,0.18301,0.05838,0.13872,0.00191,0.05541,0.00865,0.03332,0.00173,0.02223
chr6,36361253,36379788,0.00386,0.10264,0.0116,0.02364,0.00353,6e-05,0.15268,0.00147,0.00937,0.01409,0.00374,0.17358,0.22917,0.07132,0.08088,0.00272,0.02769,0.01252,0.04458,0.02044,0.00241
chr6,36383084,36398771,0.04936,0.03495,0.09794,0.00064,0.0008,0.00523,0.17015,0.00627,0.072,0.05445,0.01877,0.22989,0.02685,0.02249,0.05796,0.11123,0.10333,0.05455,1e-05,0.00776,0.00928
chr6,42259623,42302694,0.02621,0.17043,0.00156,2e-05,0.00373,0.00026,0.27167,0.01652,0.02653,0.04532,0.01819,0.19517,0.19255,0.13149,0.14815,0.00112,0.01005,0.0005,0.00401,0.00011,0.00551
chr6,53898805,53914042,0.02161,0.176,0.2391,0.22481,0.38703,0.36048,0.07327,0.10724,0.10847,0.22973,0.19187,0.00601,0.00141,0.05857,0.05889,0.00187,0.02873,0.03642,0.04681,0.04468,0.00077
chr6,63133143,63152576,0.28393,0.09236,0.09988,0.04243,0.07367,0.05988,0.06137,0.04152,0.12048,0.07103,0.05579,0.00103,0.01054,0.00066,0.00042,0.01578,0.00345,0.00303,0.00555,0.00457,1e-05
chr6,65090441,65113686,0.50204,0.15777,0.16225,0.0,0.1049,0.15749,0.07856,0.08711,0.44516,0.17731,0.04922,5e-05,0.12504,0.01465,0.00145,0.12081,0.01487,0.00264,0.07846,0.11107,0.0264
chr6,65425930,65462403,0.09015,0.05459,0.09632,0.0013,0.00564,0.0056,0.24073,-0.0,0.07632,0.07232,0.03854,0.2218,0.07246,0.10516,0.06923,0.06697,0.07079,0.05204,0.00112,0.00125,0.00015
chr6,66082188,66168970,0.08882,0.0689,0.09045,0.22767,0.01445,0.04853,0.00181,5e-05,0.04487,0.03116,0.00321,0.00228,0.06346,0.01961,0.00051,0.03828,0.0344,0.00528,0.13645,0.05991,0.01197
chr6,66701230,66801070,0.13336,0.05804,0.00011,0.00937,0.00347,0.0042,0.31929,0.11937,0.08117,0.17731,0.1427,0.04345,0.11308,0.03792,0.02456,0.00967,0.00192,0.00268,0.02417,0.02062,9e-05
chr6,66802171,66847328,0.04072,0.05932,0.24013,0.09465,0.02364,0.00658,0.0039,0.09247,0.01129,0.00069,0.0107,0.06316,0.00098,0.00726,0.02722,0.05345,0.11814,0.19792,0.01493,0.04264,0.00624
chr6,67511839,67544294,0.0033,0.13453,0.01922,0.02651,0.03374,0.00062,0.19059,0.00521,0.01192,0.05609,0.00085,0.22403,0.27561,0.04789,0.12188,0.00088,0.10004,0.01213,0.11751,0.01531,0.03865
chr6,68999344,69056236,0.00013,0.01055,0.05221,0.12771,0.00164,0.01778,0.00848,0.0518,0.16109,0.00252,0.01585,0.10476,0.22519,0.02049,0.04744,0.02416,0.03566,0.00798,0.10706,0.04342,0.0087
chr6,74910072,74914711,0.00978,0.14111,0.01845,0.02061,0.01608,0.00561,0.12558,0.0007,0.06245,0.00037,0.00064,0.075,0.29348,0.08575,0.0742,0.07596,7e-05,0.00328,0.07336,0.04051,0.00231
