"chr","start","end","genes","WestEurasia.SouthAsia","WestEurasia.Africa","WestEurasia.CentralAsiaSiberia","WestEurasia.Oceania","WestEurasia.America","WestEurasia.EastAsia","SouthAsia.Africa","SouthAsia.CentralAsiaSiberia","SouthAsia.Oceania","SouthAsia.America","SouthAsia.EastAsia","Africa.CentralAsiaSiberia","Africa.Oceania","Africa.America","Africa.EastAsia","CentralAsiaSiberia.Oceania","CentralAsiaSiberia.America","CentralAsiaSiberia.EastAsia","Oceania.America","Oceania.EastAsia","America.EastAsia"
"11",85267670,85284678,"DLG2",0.01465,0.0158,0.0114,0.01045,0.00979,0.01624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",85501845,85503366,"SYTL2",0,-0.00133,0,0,0,0,0.01118,NA,NA,NA,NA,0.00909,0.00844,0.00798,0.01214,NA,NA,NA,NA,NA,NA
"11",86195672,86201305,"ME3",0,0,0,0,-0.00844,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"11",86219876,86259251,"ME3",0,-0.00282,0,0,0,-0.00785,0.00792,NA,NA,NA,0,0.00643,0.00597,0.00565,-0.0036,NA,NA,0,NA,0,0
"11",86303843,86306987,"ME3",0.0276,0.00122,-0.00806,0.13374,0.51676,0.18238,-0.00332,-5e-05,0.03012,0.37326,0.05264,-0.0136,0.07728,0.46165,0.10666,0.09107,0.50822,0.10739,0.19091,-0.01395,0.14373
"11",86318285,86326214,"ME3",0.00481,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",86532398,86534208,"PRSS23",0.00271,0.00292,0.0021,0.00193,0.0018,0.00301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",86752895,86758306,"TMEM135",0,-0.00587,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"11",87877822,87880124,"RAB38",0,0,0,0,0,0.02208,NA,NA,NA,NA,0.02113,NA,NA,NA,0.02247,NA,NA,0.01714,NA,0.01592,0.01504
"11",88377048,88384493,"GRM5",0.00479,0.00518,0.00372,0.00341,-0.01042,0.00532,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"11",88475264,88478046,"GRM5",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",88531895,88538817,"GRM5",0.00593,0.0064,0.0046,0.00422,0.00395,0.00658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",88629260,88633658,"GRM5",0.0048,0.00519,0.00373,0.00342,0.0032,0.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",89554349,89611648,"TRIM64B",0.00309,0.00065,0.03528,0.03722,0.12987,0.05225,-0.01185,0.00165,0.11495,0.11019,0.01155,0.01365,0.1177,0.15094,0.02338,0.25219,0.07662,-0.00909,0.46189,0.18078,0.01517
"11",8957265,8968866,"TMEM9B, ASCL3",0,-0.00577,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"11",92313346,92314799,"FAT3",0.00967,0.01044,0.00752,0.00689,0.00645,0.01073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",92704033,92708679,"MTNR1B",0,-0.0023,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01215,NA,NA,NA,NA,NA,NA
"11",93901441,93910786,"PANX1",0,0.02167,-0.0101,0,0,-0.00845,0.03444,0,NA,NA,0,-0.00144,0.02616,0.02475,0.01255,0,0,-0.01407,NA,0,0
"11",94560508,94567857,"AMOTL1",0,0,-0.00383,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"11",94605697,94607295,"AMOTL1",0,-0.00577,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"11",94939480,94944196,"SESN3",-0.00436,-0.0052,0.00755,0.00692,0.00648,0.01077,0.00378,0.02255,0.02105,0.01996,0.02952,0,0,0,0,NA,NA,NA,NA,NA,NA
"11",9502069,9509457,"ZNF143",NA,0.09179,NA,NA,NA,NA,0.07064,NA,NA,NA,NA,0.05806,0.05414,0.05131,0.07629,NA,NA,NA,NA,NA,NA
"11",95510764,95513118,"FAM76B",0.01469,0.01585,0.01143,0.01049,0.00982,0.01629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",95851219,95855456,"MAML2",0,0,0,0,0,-0.00525,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"11",95978800,95984308,"MAML2",-0.00994,0.00301,0.00216,0.00198,0.00185,-0.00913,0,0,0,0,-0.01205,NA,NA,NA,0,NA,NA,0,NA,0,0
"11",96000786,96006046,"MAML2",0.01909,0.03051,0.11077,-0.00573,0.27406,0.07043,-0.01102,0.02604,0.03773,0.16885,0.00105,0.01183,0.04552,0.13288,-0.0055,0.15825,0.04831,-0.00608,0.34311,0.08593,0.09323
"11",9693849,9702899,"SWAP70",-0.00898,-0.00789,-0.00203,-0.0127,0.00089,-0.0073,-0.01233,-0.00299,-0.01614,0.00024,-0.012,0.00014,-0.01477,0.0039,-0.01135,-0.01578,-0.02092,0.00177,-0.01505,-0.01418,0.0058
"11",99084564,99115838,"CNTN5",0.00465,0.00502,-0.00402,0.00331,0.00309,0.00515,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA
"11",99185116,99187064,"CNTN5",-0.00566,0.03018,0.0236,0.04408,0.06481,0.00357,0.01297,0.01089,0.04052,0.07633,-0.00882,-0.01483,-0.00341,0.02471,-0.00127,-0.01189,0.01725,-0.00256,0,0.01874,0.04734
"11",9937965,9942033,"SBF2",NA,0.04433,NA,NA,NA,NA,0.0337,NA,NA,NA,NA,0.02751,0.0256,0.02422,0.03652,NA,NA,NA,NA,NA,NA
"11",99504827,99513894,"CNTN5",0.00481,0.00519,0.00373,0.00342,0.00321,-0.0083,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"11",99646718,99652401,"CNTN5",0.0047,0.00507,0.00364,0.00334,0.00313,-0.00109,NA,NA,NA,NA,0.02114,NA,NA,NA,0.02247,NA,NA,0.01714,NA,0.01592,0.01504
"12",100230145,100240283,"ANKS1B",0.0048,0.00518,0.00373,-0.01174,0.0032,0.00533,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"12",100283880,100292131,"ANKS1B",-0.00882,0.00099,0.01394,0.01279,-0.00843,0.01983,0.00289,0.02254,0.02104,-0.0109,0.02951,0,0,-0.01562,0,NA,0,NA,0,NA,0
"12",100934567,100945088,"NR1H4",0.00303,0.00327,0.00235,0.00215,0.00611,0.00336,NA,NA,NA,0.03148,NA,NA,NA,0.03274,NA,NA,0.02736,NA,0.02597,NA,0.03319
"12",101495462,101504571,"ANO4",0.00479,-0.0079,0.00372,0.00341,-0.01113,0.00532,0,NA,NA,0,NA,0,0,-0.01551,0,NA,0,NA,0,NA,0
"12",102101924,102107777,"CHPT1",0.00273,0.03551,-0.0095,0.05085,0.04164,5e-05,0.09512,-0.00923,0.11986,0.00266,-0.01171,0.05598,0.00846,0.19678,0.08442,0.10253,0.02846,-0.01053,0.24073,0.1057,0.00948
"12",102138842,102141473,"GNPTAB",0,-0.00451,0,0,0,-0.00538,0,NA,NA,NA,0,0,0,0,-0.01105,NA,NA,0,NA,0,0
"12",102155923,102159536,"GNPTAB",0,0,0,0,0,-0.00825,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",102548240,102558325,"PARPBP",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",10281892,10286077,"CLEC7A",0,-0.00479,0,0,0,-0.00844,0,NA,NA,NA,0,0,0,0,-0.00676,NA,NA,0,NA,0,0
"12",102834918,102843809,"IGF1",0.00444,0.0048,0.00345,0.00316,0.00296,0.00493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",103847884,103851074,"C12orf42",0.00477,0.00515,0.0037,0.00339,0.00318,0.00529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",104379236,104383104,"TDG, GLT8D2",-0.0096,0.03826,0.00967,-0.00868,0.0101,0.03655,0.03442,0.00612,-0.01401,0.00836,0.0323,0.13272,0.02632,-0.00855,-0.01131,0.01999,0.10443,0.1282,0.00073,0.02383,-0.00918
"12",104715106,104718942,"TXNRD1",0,0,0,0,0,-0.00809,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",104730176,104733157,"TXNRD1",0.02848,0.03068,-0.00077,0.0204,0.01912,0.0256,NA,0,NA,NA,0,0,NA,NA,0,0,0,-0.00755,NA,0,0
"12",1068661,1080042,"RAD52",0,0.04984,0,0,0,-0.0076,0.04543,NA,NA,NA,0,0.03717,0.03461,0.03276,0.04216,NA,NA,0,NA,0,0
"12",106937157,106954630,"LOC100287944",0,-0.00281,0,0,0,0,0.00799,NA,NA,NA,NA,0.00649,0.00603,0.0057,0.00868,NA,NA,NA,NA,NA,NA
"12",109556060,109563939,"ACACB",0,0.00473,0,0,0,0,0.011,NA,NA,NA,NA,0.00894,0.00831,0.00785,0.01194,NA,NA,NA,NA,NA,NA
"12",10975243,10978009,"TAS2R10",0.00479,0.00517,0.00372,0.00341,0.00319,0.00025,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",111308517,111336724,"CCDC63",0.00477,0.00515,0.0037,0.0034,0.00318,0.0053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",11183632,11185409,"PRH1-PRR4, TAS2R31, PRB4",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",111858333,111868034,"SH2B3",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0
"12",11186358,11189004,"PRH1-PRR4, PRB4",-0.0087,-0.00953,0.00241,-0.00109,0.00207,0.01039,-0.012,0.00449,-0.00068,0.00397,-0.00025,0,-0.0034,0,0.00233,0,NA,0.01936,0,0.01463,0.01699
"12",111976090,111980912,"ATXN2",0.0037,0.03527,0.04064,0.03737,0.03506,0.05718,0.00338,0.02254,0.02104,0.01995,0.02951,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",112010764,112030799,"ATXN2",0.0147,0.01586,0.01144,0.01049,0.00983,0.0163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",112091956,112096900,"BRAP",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",113184254,113193510,"RPH3A",0.0096,0.01036,0.00746,0.00684,0.0064,0.01064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",113296776,113303360,"RPH3A",0,0,0,0,0,-0.00744,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",113444257,113447608,"OAS2",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",11351109,11360052,"PRB4",0,0,0,0,0,-0.00433,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",11370823,11378640,"PRB4",-0.00617,0.01037,0.00747,0.00685,0.00641,0.0056,0,0,0,0,-0.00653,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",114320649,114332315,"RBM19",0,0,0,0,0,0.00035,NA,NA,NA,NA,0.00661,NA,NA,NA,0.00703,NA,NA,0.00534,NA,0.00496,0.00468
"12",11502427,11576844,"PRB1, PRB2",0.0499,0.00159,0.02403,0.0441,0.04053,0.0249,0.09422,-0.01155,-0.01166,-0.0118,-0.00081,0.05947,0.08444,0.07917,0.06342,-0.00708,-0.00817,-0.01277,-0.02267,0.00641,0.00488
"12",117230871,117239055,"RNFT2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",11801276,11803614,"ETV6",0.00649,-0.00203,0.00504,-0.00399,-0.00393,-0.00824,0.02267,NA,0.02764,0.03063,0.0049,0.01846,-0.01531,-0.01553,-0.00226,0.02382,0.02662,0.00396,-0.02267,-0.00451,-0.00454
"12",11808809,11811676,"ETV6",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",118303212,118312554,"KSR2",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",11909947,11912032,"ETV6",0,0,0,0,0,-0.00518,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",119440487,119443003,"SRRM4",-0.00611,0,0.07718,0.02367,0,0.12494,0,0.03206,-0.00337,0,0.07053,0.07572,0.02896,NA,0.10887,-0.0102,0.05637,-0.00506,0.02172,0.01696,0.07505
"12",12026086,12028267,"ETV6",0,0,0,0,0,-0.00847,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",120948638,120958770,"COQ5",NA,NA,NA,NA,NA,0.00791,NA,NA,NA,NA,0.00591,NA,NA,NA,0.0063,NA,NA,0.00478,NA,0.00444,0.00419
"12",121235974,121237624,"SPPL3",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",121316387,121322834,"SPPL3",0,0.00865,0,0,0,-0.00845,0.0112,NA,NA,NA,0,0.0091,0.00846,0.00799,0.00487,NA,NA,0,NA,0,0
"12",121983439,121986822,"KDM2B",0,0,0,0,0,-0.0047,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",122079440,122089483,"MORN3, ORAI1",NA,0.00213,NA,NA,NA,0,0.0016,NA,NA,NA,0,0.0013,0.00121,0.00114,0.00886,NA,NA,0,NA,0,0
"12",122481859,122488909,"BCL7A",NA,NA,NA,NA,NA,0.00857,NA,NA,NA,NA,0.00641,NA,NA,NA,0.00683,NA,NA,0.00519,NA,0.00481,0.00454
"12",12252303,12264539,"ETV6, BCL2L14",-0.00517,0.015,0.01019,-0.01057,-0.01124,-0.00856,0.0277,0,-0.01639,-0.01695,-0.00915,0.04827,0.00997,0.0074,0.014,0,0,0.00845,-0.02273,-0.01461,-0.01538
"12",122634143,122655636,"LRRC43",NA,0.01484,NA,NA,NA,0,0.0112,NA,NA,NA,0,0.0091,0.00846,0.00799,0.00475,NA,NA,0,NA,0,0
"12",122658993,122676584,"LRRC43",0,0,0,0,-0.00596,-0.00528,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,-0.01502
"12",122740712,122757584,"CLIP1, VPS33A",0,0,0,0,0,-0.00847,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",122850143,122856311,"CLIP1",NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,-0.01416
"12",1230134,1251154,"ERC1",0.00741,0.008,-0.01022,-0.0023,-0.01387,0.00236,NA,0.01172,0.02778,0,0,0.01227,0.02897,0,0,-0.01632,-0.02141,0.00395,-0.01673,0.02095,-0.00732
"12",123199395,123201954,"HCAR3",NA,NA,NA,NA,NA,0.01393,NA,NA,NA,NA,0.01044,NA,NA,NA,0.01111,NA,NA,0.00845,NA,0.00784,0.0074
"12",123498298,123505774,"PITPNM2",NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,-0.00836,0
"12",123614809,123619087,"PITPNM2",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",123906064,123917318,"RILPL2",NA,NA,NA,NA,0.06798,0.02788,NA,NA,NA,0.05737,0.02097,NA,NA,0.05961,0.0223,NA,0.05004,0.017,0.04756,0.01579,-0.01172
"12",124724332,124727050,"ZNF664-RFLNA",0,0.00715,0,0,0,-0.00829,0.01119,NA,NA,NA,0,0.00909,0.00845,0.00799,0.00432,NA,NA,0,NA,0,0
"12",125829829,125831129,"TMEM132B",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",128423693,128432652,"LINC00507",0,0.02065,0,0,0,0,0.02267,NA,NA,NA,NA,0.01847,0.01717,0.01624,0.02459,NA,NA,NA,NA,NA,NA
"12",128811059,128813869,"TMEM132C",0,0,0,0,0,-0.00847,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",129118234,129120097,"TMEM132C",0,0,0,0,0,-0.00599,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",129384934,129390153,"GLT1D1",0.0086,0.05118,0,0,0,0,0.00088,0.0111,0.01035,0.00981,0.01458,0.03805,0.03543,0.03354,0.05033,NA,NA,NA,NA,NA,NA
"12",129734005,129742990,"TMEM132D",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",129755528,129760317,"TMEM132D",NA,0.02993,NA,NA,NA,NA,0.02267,NA,NA,NA,NA,0.01847,0.01717,0.01624,0.02459,NA,NA,NA,NA,NA,NA
"12",129887723,129896486,"TMEM132D",0.00478,0.00516,0.00371,0.0034,0.00318,0.0053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",130079748,130083978,"TMEM132D",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",130227564,130232816,"TMEM132D",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",130295044,130300383,"TMEM132D",0.01919,-0.00251,-0.00979,-0.00954,0.0084,-0.00318,0.04329,-0.00022,-0.00321,0.05261,-0.00374,-0.00232,-0.00087,0,0.0102,-0.02032,0.018,-0.01253,0.02174,-0.0136,0.02248
"12",130896882,130902856,"RIMBP2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",131178008,131198404,"RIMBP2",0,-0.00572,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",131451034,131453178,"ADGRD1",0,0,0,0,0,-0.00847,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",132392771,132395703,"ULK1",0.00841,-0.00855,-0.01013,-0.01277,0.03919,0.00276,0.01114,0,0,0.09693,0,-0.012,-0.01551,0.02422,0.00427,-0.02,0.03645,-0.00933,0.02056,-0.00832,0.08872
"12",132855278,132859632,"LOC100130238, GALNT9",0,-0.00632,0,0,0,-0.0082,0,NA,NA,NA,0,0,0,0,-0.00688,NA,NA,0,NA,0,0
"12",132859835,132862209,"GALNT9",0,0,0,0,0,-0.0082,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",133293329,133295991,"PGAM5",NA,NA,0,NA,0.03749,NA,NA,0,NA,0.03148,NA,0,NA,0.03274,NA,0,-0.01023,0,0.02597,NA,0.03319
"12",133794338,133796006,"ANHX",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",13861076,13867120,"GRIN2B",0.01463,0.01578,0.01138,0.01044,0.00978,0.00992,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",13869641,13876845,"GRIN2B",0.00971,0.01048,0.00754,0.00692,0.00648,0.00479,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",14614045,14633157,"ATF7IP",0,0,0,0,0,-0.00709,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",14648401,14694414,"ATF7IP, PLBD1",0,-0.00815,0,0,0,-0.00846,0,NA,NA,NA,0,0,0,0,-0.01048,NA,NA,0,NA,0,0
"12",14767789,14815838,"GUCY2C",0.00476,0.00514,0.0037,0.00339,0.00317,-7e-04,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",15295997,15299798,"RERG",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",15340424,15342816,"RERG",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",15568037,15574594,"PTPRO",0,0.01202,0,0,0,0,0.0112,NA,NA,NA,NA,0.0091,0.00846,0.00799,0.01216,NA,NA,NA,NA,NA,NA
"12",1574272,1594878,"ERC1",0,0,0,0,0,-0.00818,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",15899105,15906997,"EPS8",0,0.01966,0,0,0,0,0.02267,NA,NA,NA,NA,0.01847,0.01717,0.01624,0.02459,NA,NA,NA,NA,NA,NA
"12",16146867,16152123,"DERA",0,-0.00569,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",16370113,16373975,"SLC15A5",0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",16419803,16421626,"SLC15A5",0.00336,-0.00403,0.00353,-0.00056,-0.00191,0.04308,-0.0103,-0.0155,0.03235,-0.01558,0.00053,-0.01103,0.01542,-0.01352,0.01388,0.03781,-0.01945,-0.00657,0.02854,0.0932,0.00166
"12",19404740,19407060,"PLEKHA5",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",19467683,19584384,"PLEKHA5",-0.00961,0.00911,0.00656,0.00601,0.00563,0.00103,0,0,0,0,-0.00771,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",20849469,20875871,"SLCO1C1",0.00156,0.00985,0.00709,0.0065,0.00609,0.01012,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",20879289,20885677,"SLCO1C1",-0.00803,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2238423,2258198,"CACNA1C",-0.00656,-0.00229,-0.00958,0.00904,-0.00838,-0.00567,0.00505,-0.01579,0.02099,-0.01724,-0.00109,-0.00042,0,0.00403,-0.01027,0.01884,-0.02079,-0.00624,0.02597,0.0046,-0.00301
"12",23745536,23749157,"SOX5",0,-0.00571,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",23752966,23754505,"SOX5",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",27425504,27427217,"STK38L",NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",27647881,27655284,"SMCO2",-0.00683,0.00898,-0.01059,-0.00538,0.01508,0.00074,0.01787,-0.01447,-0.01504,0.00981,-0.00919,0.0027,0.01952,0.05202,0.03669,-0.01483,0.018,-0.00654,0,-0.01415,0
"12",27737852,27739773,"PPFIBP1",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",29843221,29847095,"TMTC1",0.02193,-0.00871,0.11966,-0.00376,0.02482,0.02736,0.02374,0.28348,-0.00848,0.13417,0.11574,0.1293,-0.00613,0.02547,0.02347,0.19718,0.01223,0.02584,0.07063,0.05264,-0.01459
"12",3044228,3080071,"TEAD4, TULP3",0,-0.00546,0,0,-0.01057,0,0,NA,NA,0,NA,0,0,-0.00903,0,NA,0,NA,0,NA,0
"12",31112128,31115739,"TSPAN11",0.00466,-0.00945,0.00362,0.00332,0.00311,-0.00599,0,NA,NA,NA,0.00741,0,0,0,-0.01128,NA,NA,0.006,NA,0.00556,0.00525
"12",32287215,32297227,"BICD1",-0.01027,0.0045,0.00324,0.00297,0.00278,0.00463,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",32330469,32337714,"BICD1",0.00304,0.00328,0.00236,-0.01227,0.00202,0.00337,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"12",3264468,3267167,"TSPAN9",0,0,0,0,0,-0.00607,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",32798252,32803978,"FGD4",0,0.03594,0,0,0,0,0.03443,NA,NA,NA,NA,0.02811,0.02616,0.02475,0.03731,NA,NA,NA,NA,NA,NA
"12",40119352,40135154,"C12orf40",0.00479,0.00517,0.00372,-0.01128,0.00319,-6e-05,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,-0.0089,0
"12",40277241,40281248,"SLC2A13, C12orf40",0,0,0,0,0,-0.0063,NA,NA,NA,NA,0.00654,NA,NA,NA,0.00697,NA,NA,0.00529,NA,0.00491,0.00464
"12",40678342,40681126,"LRRK2",0.00481,0.0052,0.00374,0.00342,0.00321,-0.00091,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",41424918,41438111,"CNTN1",0,0,0,-0.00997,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,NA
"12",41960638,41965754,"PDZRN4",0,0,-0.00634,0,0,-0.00467,NA,0,NA,NA,0,0,NA,NA,0,0,0,-0.0139,NA,0,0
"12",42954679,42958529,"PRICKLE1",-0.00691,0,0,0,0,-0.00793,0,0,0,0,-0.00703,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",44691708,44693470,"TMEM117",NA,0.01483,NA,NA,NA,0,0.0112,NA,NA,NA,0,0.0091,0.00846,0.00799,0.00411,NA,NA,0,NA,0,0
"12",45040957,45050145,"NELL2",NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,-0.00698,NA,NA,0,NA,0,0
"12",45206146,45209245,"NELL2",0.00481,0.0052,0.00374,0.00342,0.00321,-0.00032,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",45271753,45283749,"NELL2",0,0.05342,0,0,0,-0.00841,0.0451,NA,NA,NA,0,0.03689,0.03435,0.03252,0.04063,NA,NA,0,NA,0,0
"12",4740182,4743316,"AKAP3",0,0.02152,0,0,0,-0.00847,0.03378,NA,NA,NA,0,0.02757,0.02565,0.02427,0.01085,NA,NA,0,NA,0,0
"12",47619968,47636155,"PCED1B",0,-0.00793,0,0,0,-0.0077,0,NA,NA,NA,0,0,0,0,-0.01136,NA,NA,0,NA,0,0
"12",48151269,48154252,"RAPGEF3",0,0,0,0,0,-0.00816,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",49492302,49502865,"LMBR1L",0,0,0,0,0,-0.00659,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0
"12",49893890,49897933,"SPATS2",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",50969094,50976047,"DIP2B",0.10086,-0.00523,0.35895,0.24123,0.30093,0.26591,0.05982,0.09645,0.03265,0.05585,0.0354,0.30126,0.19232,0.2502,0.19859,-0.01026,-0.01607,0.00189,-0.02122,-0.01562,-0.01195
