,chr,start,end,AFR-AMR,AFR-ARC,AFR-EA,AFR-OCN,AFR-SA,AFR-SIB,AFR-WEA,AMR-ARC,AMR-EA,AMR-OCN,AMR-SA,AMR-SIB,AMR-WEA,ARC-EA,ARC-OCN,ARC-SA,ARC-SIB,ARC-WEA,EA-OCN,EA-SA,EA-SIB,EA-WEA,OCN-SA,OCN-SIB,OCN-WEA,SA-SIB,SA-WEA,SIB-WEA
493,chr1,218056297,218058933,,,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,-0.02174,0.0,-0.0,0.0,0.0,
494,chr1,71829685,71832031,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,,-0.0,0.0,-0.0,-0.0,,,,,,
495,chr1,158083104,158088117,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
496,chr1,71845583,71940787,,,-0.0,,,,-0.0,,-0.0,,,,0.0,-0.0,,,,-0.0,-0.0,0.0,-0.0,0.00579,,,0.0,,0.0,-0.0
497,chr1,218402663,218407803,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
498,chr1,158431581,158440796,0.0,,,,,,,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,,,
499,chr1,218417840,218421746,0.03684,0.00526,0.05556,0.03684,0.04286,0.03793,0.06211,,,,,,,,,,,,,,,,,,,,,
500,chr1,72363899,72365746,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
501,chr1,158516728,158522592,0.06806,0.01,0.10096,0.06806,0.07875,0.07,0.11223,,,,,,,,,,,,,,,,,,,,,
502,chr1,218678531,218688313,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
503,chr1,72449155,72451536,0.0804,0.00526,0.22222,0.45821,0.09821,0.13627,0.05414,0.0407,0.0337,0.18,-0.02174,-0.01528,-0.01107,0.0421,0.17937,0.03817,0.05079,0.01498,0.02147,0.03519,0.00489,0.08306,0.17795,0.10705,0.21981,-0.01502,-0.00689,0.00685
504,chr1,158698345,158708986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
505,chr1,9845436,9863387,0.28012,,0.04602,0.0,0.10012,0.03201,-0.0,0.05,0.11989,0.17035,0.05914,0.12838,0.26072,0.00433,-0.0,0.01282,0.00433,0.0,-0.00126,-0.00502,-0.01361,0.0286,0.02442,-0.01667,-0.01282,-0.00172,0.07372,0.00692
506,chr1,9927833,9930762,0.0,0.0,0.0,0.0,0.0,-0.01639,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,0.0,,0.0
507,chr1,72552305,72598615,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
508,chr1,158726475,158728390,0.05727,0.00122,0.14311,-0.01667,0.07612,0.08107,0.04008,0.02222,0.009,0.05093,-0.01703,-0.02273,-0.01233,0.02243,-0.0,0.01838,0.02646,0.00774,0.10643,-0.00539,0.00025,0.03215,0.06178,0.07143,0.02732,-0.01996,-0.00537,-0.00851
509,chr1,219022426,219030534,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
510,chr1,10067509,10076124,0.0178,0.0025,0.02711,0.0178,0.02077,0.01833,0.03041,,,,,,,,,,,,,,,,,,,,,
511,chr1,10254672,10261491,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
512,chr1,72754413,72765287,0.03684,0.00526,-0.00912,0.03684,-0.00784,0.03793,0.0118,,0.02309,,0.01756,,0.07132,0.00317,,0.00285,,0.00954,0.02309,-0.01307,0.02381,0.02926,0.01756,,0.07132,0.018,0.0297,0.0736
513,chr1,158790827,158800592,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
514,chr1,10272327,10278119,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
515,chr1,10282248,10326922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
516,chr1,72767498,72812601,0.37985,0.04797,0.49305,0.32698,0.12203,0.335,0.218,0.49167,-0.0176,-0.01723,0.11826,-0.00882,0.06571,0.46234,0.42963,0.1808,0.48889,0.15672,-0.00176,0.17994,0.01412,0.12854,0.07112,-0.02372,0.0305,0.06813,-0.00419,0.02696
517,chr1,158832779,158843544,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
518,chr1,10369040,10375030,0.03261,0.00464,0.04929,0.03261,0.03796,0.03358,0.05514,,,,,,,,,,,,,,,,,,,,,
519,chr1,10369040,10379893,0.02497,0.00353,0.03789,0.02497,0.0291,0.02571,0.04245,,,,,,,,,,,,,,,,,,,,,
520,chr1,158863941,158870830,0.12742,0.16724,0.07626,-0.00928,-0.01291,0.06032,-0.01104,0.87912,0.01515,0.23866,0.14486,0.02105,0.15699,0.42515,0.23,0.2837,0.64796,0.18016,0.1322,0.05869,-0.01421,0.10269,-0.00347,0.1322,-0.00807,0.05411,-0.01072,0.07843
521,chr1,219663263,219665152,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
522,chr1,158960017,158967897,0.05852,0.00852,0.06766,0.05852,0.02081,0.03556,0.00121,,-0.0,,0.0,-0.0,0.12405,-0.0,,0.0,0.0,0.01745,-0.0,-0.0114,-0.01538,0.16214,0.0,-0.0,0.12405,-0.01695,0.07631,0.09488
523,chr1,10630864,10650632,,,0.09681,,0.0,,,,0.06699,,0.0,,,0.00957,,0.0,,,0.06699,0.04223,0.06897,0.11292,0.0,,,0.0,0.0,
524,chr1,73351167,73362252,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
525,chr1,159011974,159019217,-0.00847,-0.00116,-0.01308,-0.00847,-0.00665,-0.00873,0.02141,,,,0.0,,0.01474,,,0.0,,0.00187,,0.0,,0.024,0.0,,0.01474,0.0,0.02362,0.01524
526,chr1,159014798,159019217,0.00875,0.00122,0.01339,0.00875,-0.01359,0.00902,-0.00599,,,,0.0,,0.02,,,0.0,,0.00255,,0.0,,0.03246,0.0,,0.02,-0.0,-0.0031,0.02068
527,chr1,159013770,159016100,0.00875,0.00122,0.01339,0.00875,-0.01359,0.00902,-0.00748,,,,0.0,,0.01569,,,0.0,,0.002,,0.0,,0.02553,0.0,,0.01569,-0.0,-0.0051,0.01622
528,chr1,73435661,73440068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
529,chr1,159065832,159069483,0.0,,0.0,,0.02389,0.17126,,-0.0,-0.01562,-0.0,-0.01766,0.07143,-0.0,0.0,,0.00285,0.02646,,-0.0,-0.0026,0.12449,0.0,0.01756,0.13514,,0.04958,0.02701,0.1873
530,chr1,73445078,73461258,,,,,,-0.0,0.02209,,,,,-0.0,0.01429,,,,-0.0,0.00181,,,-0.0,0.02328,,-0.0,0.01429,-0.0,0.01703,-0.00907
531,chr1,159117936,159126801,0.03196,0.00455,0.04831,0.03196,0.0372,0.03291,0.05406,,,,,,,,,,,,,,,,,,,,,
532,chr1,73467860,73476456,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
533,chr1,159648238,159650241,0.26293,0.11935,0.02635,0.00966,-0.00996,0.1764,0.05216,1.0,0.15956,0.5,0.33323,0.05,0.12731,0.2015,0.15074,0.24671,0.70963,0.2066,0.10569,0.00526,0.07497,-0.00703,0.04049,0.37359,0.13983,0.19803,0.02474,0.0514
534,chr1,73627277,73783032,-0.01475,0.00195,-0.00357,0.01395,0.01629,0.01437,-0.00765,0.00476,0.00265,0.02625,0.02935,0.02683,-0.00453,-0.0,,,,0.00058,-0.0,-0.0,-0.0,-0.00808,,,0.00464,,0.00554,0.0048
535,chr1,73766261,73775905,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0061,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,0.0,0.0
536,chr1,73689259,73712855,-0.00511,-0.0007,-0.00789,-0.00511,-0.00599,-0.00527,-0.00889,,,,,,,,,,,,,,,,,,,,,
537,chr1,73680541,73685838,-0.01314,-0.0007,-0.00789,-0.00511,-0.00599,-0.00527,-0.00889,-0.0,0.0,0.0,-0.0,-0.0,0.0,,,,,,,,,,,,,,,
538,chr1,160125700,160136327,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
539,chr1,220288213,220294507,,,,,,,-0.0,,,,,,-0.0,,,,,0.0,,,,0.0,,,-0.0,,-0.0,0.0
540,chr1,74209025,74214736,0.03417,,,,,-0.0,,0.00476,0.03516,0.02625,0.02935,-0.015,0.03782,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
541,chr1,220356344,220368070,,,0.0,,,,,,-0.0,,,,,0.0,,,,,-0.0,0.0,-0.0,0.0,,,,,,
542,chr1,11654793,11668348,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
543,chr1,220434567,220441297,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,-0.0,,,-0.0,,-0.0,0.0,-0.01538,0.0,,-0.0,,-0.0,,0.0
544,chr1,74346654,74348729,,,,0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,,0.0,0.0,-0.0,,,
545,chr1,74348729,74365507,,,-0.0,0.0,,,,,-0.0,-0.0,,,,-0.0,0.0,,,,-0.01562,0.0,-0.0,-0.0,0.0,0.0,-0.0,,,
546,chr1,220502824,220504188,0.30594,0.01011,0.0046,0.06647,-0.01522,0.0766,-0.00608,0.18054,0.18759,0.11972,0.27929,0.11367,0.25239,0.01672,0.0875,0.01408,0.09119,0.01219,0.00681,-0.00435,0.01156,-0.0054,0.04901,-0.02417,0.03468,0.05792,-0.01166,0.04239
547,chr1,160958393,160963640,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
548,chr1,11988161,11989872,0.0,,0.03409,,,-0.0,-0.0,0.0,0.03626,0.0,0.0,0.01408,0.00754,0.00317,,,0.0,-0.0,0.02309,0.02707,-0.01544,0.0066,,-0.0,-0.0,0.0,0.0,-0.01266
549,chr1,11988161,11994288,-0.0,,0.04002,,,-0.0,-0.0,-0.0,-0.02174,0.0,-0.0,-0.02439,-0.00765,0.00374,,,0.0,0.0,0.02716,0.03182,-0.02079,0.0288,,-0.0,-0.0,0.0,0.0,-0.00756
550,chr1,11984701,11994288,0.00974,0.0,0.0145,0.0,0.0,-0.0,0.00602,-0.0,-0.01754,0.0,-0.0,-0.0,-0.01282,0.0006,,,,-0.0,0.00445,0.00523,0.00459,-0.00828,,,-0.0,,0.0,-0.0
551,chr1,74648583,74664195,0.18304,,,,,-0.0,,0.02941,0.1875,0.14583,0.16071,0.08333,0.19932,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
552,chr1,161269161,161275762,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,-0.0,0.0,,,,,,,,,,
553,chr1,161480422,161646940,-0.00478,-0.00062,0.05774,-0.01716,-0.01308,-0.01431,-0.0101,-0.00253,-0.01334,-0.0006,-0.00449,-0.011,-0.0063,0.00728,-0.00179,-0.0009,-0.00342,-0.00036,0.05572,0.07022,0.04616,0.05343,-0.02209,-0.02,-0.01311,-0.02135,-0.00908,-0.01123
554,chr1,161399282,161452584,0.32251,0.21342,0.10187,0.08764,0.02599,0.18587,0.14983,0.02281,0.13934,0.07822,0.20275,0.02722,0.12734,0.13775,0.12765,0.20071,0.10695,0.13354,-0.01726,0.00094,0.02015,-0.00727,0.00238,-0.00861,-0.02015,0.06769,0.01883,0.00832
555,chr1,220945928,220949929,0.0178,-0.03654,0.02711,0.0178,-0.00762,0.01833,-0.00366,0.0,,,0.0,,0.00464,0.0,0.0,-0.03704,0.0,-0.02259,,0.0,,0.00761,0.0,,0.00464,0.0,-0.01233,0.0048
556,chr1,221113591,221118886,0.14386,,-0.0,,,,-0.0,0.02222,0.09722,0.11351,0.12558,0.11579,0.11036,-0.0,,,,0.0,-0.0,0.0,-0.0,-0.0098,,,-0.0,,0.0,0.0
557,chr1,162578911,162588243,0.02716,0.00385,0.04116,0.02716,0.03164,0.02797,0.04609,,,,,,,,,,,,,,,,,,,,,
558,chr1,221252955,221257212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
559,chr1,12128306,12136933,,,,,,-0.0,,,,,,-0.0,,,,,-0.0,,,,-0.0,,,-0.0,,-0.0,,0.0
560,chr1,75171910,75175724,0.0,,,,,,,0.0,-0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,
561,chr1,221324271,221328372,0.04126,0.00592,0.06207,0.04126,0.04796,0.04247,0.06933,,,,,,,,,,,,,,,,,,,,,
562,chr1,75271285,75288439,,,,,0.0,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,
563,chr1,12741617,12748553,0.05727,0.00833,0.08544,0.05727,0.06639,0.05893,0.09516,,,,,,,,,,,,,,,,,,,,,
564,chr1,75718026,75731686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
565,chr1,221742919,221755765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,
566,chr1,12871487,12997222,0.02825,0.17999,-0.00785,-0.01628,-0.01516,-0.01244,-0.00846,0.14209,0.00558,0.00261,0.03289,-0.00207,0.0431,0.12537,0.21287,0.2272,0.21597,0.15083,-0.01621,-0.00785,-0.01536,0.00078,-0.01763,-0.02398,-0.00866,-0.01295,-0.01256,-0.00318
567,chr1,13015827,13036201,-0.01272,-0.04394,0.02021,-0.01633,-0.01369,-0.00203,0.01563,-0.07556,-0.00894,-0.02284,-0.02103,-0.02349,0.0349,-0.05333,-0.07772,-0.06347,-0.10717,-0.0295,0.0024,0.00186,-0.01034,0.11183,-0.02148,-0.01693,0.01831,-0.01548,0.02718,0.07602
568,chr1,12961622,13036908,-0.00152,0.18302,0.00895,-0.01718,-0.0121,-0.01324,-0.01019,0.175,-0.01573,-0.01085,-0.01683,0.0098,0.00106,0.09372,0.26597,0.19231,0.34286,0.13793,-0.00074,-0.00745,0.0178,0.01204,-0.01942,-0.02012,-0.01338,-0.00806,-0.00895,-0.01019
569,chr1,12908735,12913955,0.02369,0.00664,-0.00805,-0.01522,-0.01352,-0.01843,-0.00919,0.03014,-0.00488,-0.01338,-0.01142,-0.01251,0.0145,0.00255,0.00936,0.00513,0.00512,0.0025,-0.01283,-0.01351,-0.01407,-0.00806,-0.02086,-0.02416,-0.0106,-0.02111,-0.01095,-0.01361
570,chr1,12868364,12997222,0.02825,0.17999,-0.00055,-0.00964,-0.01579,-0.01244,-0.00668,0.14209,-0.005,-0.01222,0.01544,-0.00207,0.05291,0.10241,0.17416,0.19065,0.21597,0.16779,-0.01632,-0.00761,-0.01376,0.017,-0.01604,-0.0236,0.00497,-0.01844,-0.0087,0.00049
571,chr1,12908735,12961622,0.01848,-0.04721,0.00195,-0.01155,-0.01138,-0.01049,-0.00983,-0.09257,-0.01079,-0.01443,-0.00739,-0.01352,0.01282,-0.04277,-0.07688,-0.06177,-0.07758,-0.03138,-0.0153,-0.0124,-0.01468,0.00058,-0.02159,-0.02443,-0.00999,-0.02095,-0.00998,-0.00917
572,chr1,12913955,13014268,0.02472,-0.00969,-0.00642,-0.00801,-0.01537,-0.01605,-0.01013,-0.05675,0.00111,-0.0153,0.00962,0.01231,0.02603,-0.01756,-0.03729,-0.01747,-0.02441,-0.00567,-0.01592,-0.01291,-0.01261,-0.00342,-0.01612,-0.01727,-0.0044,-0.02074,-0.01216,-0.01203
573,chr1,12871620,12961622,-0.01093,0.21106,0.00253,0.00191,-0.01544,-0.0056,-0.00956,0.26426,-0.01322,-0.01995,-0.01818,-0.0233,-0.01008,0.11447,0.17459,0.22899,0.21653,0.13718,-0.01566,-0.00581,-0.01503,-0.00054,-0.00751,-0.02292,-0.00174,-0.01387,-0.01247,-0.0069
574,chr1,12871620,12913955,-0.00226,-0.03154,0.0601,-0.02067,-0.00037,0.00929,-0.00587,-0.06408,0.00277,-0.00981,-0.02102,-0.02291,-0.01011,-0.03724,-0.03342,-0.04356,-0.063,-0.0227,0.03646,0.0017,-0.00494,0.03541,-0.00684,-0.00016,-0.01103,-0.02023,-0.00922,-0.00495
575,chr1,13037607,13052907,-0.00551,0.07195,0.03286,0.09912,-0.02096,0.01206,0.02111,0.05876,0.03453,0.02657,-0.0133,0.02925,-0.01244,0.01608,0.01579,0.01195,0.03606,0.02431,0.06652,0.01301,-0.00912,0.06875,0.01423,0.08863,0.01485,-0.00568,-0.00978,0.05406
576,chr1,12913955,12997735,0.03673,0.20769,-0.00573,-0.01421,-0.0146,-0.01532,-0.00883,0.1427,0.00589,0.00025,0.01182,0.01397,0.04926,0.12721,0.21281,0.1902,0.26744,0.1693,-0.01631,-0.01371,-0.01361,0.0025,-0.02113,-0.02369,-0.00626,-0.02075,-0.00835,-0.00824
577,chr1,12856173,12867220,-0.01667,0.96085,0.03595,-0.01166,0.00241,0.00281,-0.00162,0.97909,0.02464,-0.00947,0.00157,0.0,-0.00154,0.3429,0.63333,0.60516,0.9434,0.61264,-0.00609,-0.00551,0.01219,0.01509,-0.022,-0.02105,-0.016,-0.01183,-0.01047,-0.00715
578,chr1,12961622,12984206,-0.00962,0.20624,-0.00845,-0.00962,-0.01474,-0.01505,-0.00975,0.21429,-0.01506,-0.025,-0.01802,-0.00714,-0.00922,0.14395,0.21429,0.23077,0.34286,0.13737,-0.01506,-0.01359,-0.00691,-0.00832,-0.01802,-0.00714,-0.00922,-0.01635,-0.0121,-0.00985
579,chr1,12913955,13036908,-0.00607,0.29112,0.0524,-0.01407,-0.00017,-0.00349,-0.0077,0.26022,0.00193,-0.02386,-0.02116,-0.02443,-0.00989,0.08439,0.26317,0.18989,0.26738,0.15187,0.00912,-0.00012,0.00246,0.03261,-0.01935,-0.02306,-0.01332,-0.02066,-0.00703,-0.00855
580,chr1,12856173,12867520,-0.01667,0.96085,0.03595,-0.00147,0.00241,0.00281,0.00576,0.97909,0.02464,-0.00138,0.00157,0.0,0.00357,0.3429,0.62399,0.60516,0.9434,0.45846,-0.00903,-0.00551,0.01219,0.00148,-0.02199,-0.0163,-0.01393,-0.01183,-0.01224,-0.00403
581,chr1,12839911,12868020,-0.01818,0.17896,0.01634,-0.03,-0.02139,0.01687,-0.00669,0.1711,0.00828,-0.025,-0.01684,0.01799,-0.00482,0.00668,0.08427,0.09345,0.21942,0.06678,0.00116,0.00875,0.02443,0.01698,-0.02178,-0.01723,-0.01437,-0.01425,-0.01253,-0.00431
582,chr1,12913955,12993602,0.02505,0.18106,-0.00901,-0.00983,-0.01549,-0.01628,-0.00845,0.1427,0.00589,-0.01364,0.0106,0.01397,0.03986,0.12721,0.17418,0.19041,0.26744,0.15215,-0.01504,-0.01389,-0.01361,-0.00122,-0.01708,-0.0181,0.0004,-0.02074,-0.00963,-0.01001
583,chr1,12961622,12993602,-0.01289,-0.00951,-0.01075,-0.01289,-0.01531,-0.01266,-0.01017,-0.03404,-0.01494,-0.025,-0.01802,-0.00714,-0.00906,-0.0127,-0.03404,-0.0159,0.0,-0.00572,-0.01494,-0.01366,-0.00717,-0.00835,-0.01802,-0.00714,-0.00906,-0.01635,-0.01206,-0.00995
584,chr1,12913955,12961622,0.02407,-0.04902,-0.00724,-0.01104,-0.0124,-0.01606,-0.0097,-0.09855,0.00149,-0.01223,-0.00254,0.02206,0.01585,-0.04438,-0.0796,-0.06151,-0.08673,-0.03323,-0.01613,-0.01483,-0.00994,-0.00749,-0.02114,-0.01595,-0.01021,-0.01632,-0.01116,-0.01136
585,chr1,13015827,13035494,-0.00925,-0.04394,0.01855,-0.01633,-0.00712,0.00051,0.01411,-0.08112,-0.01182,-0.02073,-0.02177,-0.02405,0.04479,-0.0525,-0.07772,-0.06568,-0.1112,-0.03093,0.00133,-0.0094,-0.01158,0.10546,-0.01753,-0.01508,0.01657,-0.01973,0.0482,0.08117
586,chr1,12839911,12856173,-0.01449,-0.00939,-0.00914,-0.03037,-0.02066,0.00575,0.00871,-0.02748,-0.0086,-0.02409,-0.01438,0.01837,0.01143,-0.0122,-0.00691,0.00203,0.02542,0.02193,-0.01561,-0.01116,-0.001,0.00413,-0.02198,-0.02187,-0.01367,-0.01685,-0.01185,-0.0055
587,chr1,12870820,12871354,-0.01026,0.21031,0.02148,0.01205,-0.00512,-0.00227,-0.00998,0.31675,0.0332,-0.02194,0.00994,0.01536,-0.00855,0.05524,0.59099,0.12809,0.12141,0.1572,0.05632,-0.00845,-0.01312,0.02585,0.0376,0.0459,0.00803,-0.02089,-0.00208,0.00071
588,chr1,12872509,12993602,0.03275,0.18005,-0.00584,-0.00857,-0.01553,-0.01159,-0.00846,0.14178,0.00389,-0.01102,0.01757,-0.00038,0.04803,0.11399,0.17416,0.19065,0.21597,0.15161,-0.01581,-0.01187,-0.01499,0.00375,-0.01604,-0.0236,0.00196,-0.01844,-0.00978,-0.00198
589,chr1,13015827,13050506,-0.01272,-0.04394,0.01823,-0.01633,-0.0099,-0.00436,0.01563,-0.07556,-0.00954,-0.02284,-0.02177,-0.02401,0.0349,-0.05163,-0.07772,-0.06158,-0.10328,-0.0295,0.00122,-0.0075,-0.00986,0.10644,-0.01901,-0.01855,0.01831,-0.01994,0.04048,0.06848
590,chr1,12856173,12908735,-0.00112,-0.0534,0.07975,-0.01933,0.00757,0.02088,-0.00564,-0.08114,0.01133,-0.01465,-0.02056,-0.02084,-0.00985,-0.04378,-0.06577,-0.05954,-0.08303,-0.03251,0.04227,0.00607,-0.00187,0.05133,-0.00678,0.00085,-0.01231,-0.02007,-0.00556,0.00054
591,chr1,12980576,12981602,-0.01688,0.18027,-0.01046,-0.01248,-0.01522,-0.01291,-0.01018,0.26667,-0.01532,-0.02155,-0.02178,-0.01905,-0.013,0.14395,0.21429,0.23077,0.34286,0.13793,-0.01506,-0.01359,-0.00691,-0.00794,-0.01802,-0.00714,-0.00863,-0.01635,-0.01194,-0.01019
592,chr1,12869209,12870820,-0.01644,0.09711,0.02466,0.00875,-0.0003,0.00281,-0.00935,0.1469,0.02137,-0.00976,0.00086,0.00477,-0.01077,0.00782,0.37367,0.03712,0.02738,0.06631,0.05516,-0.00915,-0.01358,0.01946,0.04286,0.05,0.01506,-0.02094,-0.00439,-0.00223
593,chr1,12871620,12984206,0.02377,0.18136,-0.00104,-0.00849,-0.01512,-0.0116,-0.00942,0.14332,-0.0066,-0.01534,0.00773,-0.00644,0.03425,0.10281,0.17392,0.18989,0.216,0.15144,-0.01624,-0.00954,-0.01408,0.00749,-0.01698,-0.02358,-0.00063,-0.01913,-0.0103,-0.00433
594,chr1,13015827,13036908,-0.01272,-0.04394,0.01855,-0.01633,-0.0072,-0.00203,0.01563,-0.07556,-0.00957,-0.02284,-0.02163,-0.02349,0.0349,-0.0525,-0.07772,-0.06514,-0.10717,-0.0295,0.00133,-0.00946,-0.0108,0.10795,-0.01753,-0.01693,0.01831,-0.02017,0.04979,0.07602
595,chr1,13037607,13050506,-0.0062,-0.13599,0.08823,0.03661,0.00919,0.06634,-0.01059,-0.13075,0.0969,-0.00575,0.03114,0.13525,-0.00437,-0.11155,-0.08794,-0.13102,-0.29105,-0.12646,0.14237,0.00593,0.00372,0.10243,0.07533,0.24671,0.0374,-0.01682,0.01215,0.07037
596,chr1,13014268,13036908,-0.00946,0.00172,0.02258,-0.0164,-0.00741,-0.0096,0.01139,0.01662,-0.00948,-0.02074,-0.02178,-0.02419,0.04055,0.01894,0.00677,0.01351,0.01885,-0.01599,0.00472,-0.00684,-0.00357,0.10573,-0.01762,-0.02195,0.01299,-0.02036,0.04387,0.04434
597,chr1,12839911,12867720,-0.01818,0.92765,0.00135,0.04066,0.04947,0.01687,0.00189,0.93628,-0.00175,0.04113,0.04668,0.01799,0.00207,0.34867,0.92731,0.91124,0.94318,0.60452,0.01895,0.02328,0.01285,0.01449,-0.02175,-0.0191,-0.0061,-0.01414,-0.00564,-0.00707
598,chr1,12869209,12872509,-0.00615,0.09711,0.06401,-0.01228,0.03018,0.00281,-0.00447,0.03147,0.00481,-0.02308,-0.01478,-0.02413,-0.01343,-0.00815,0.06367,0.00248,0.02738,0.03724,0.01887,-0.0088,0.0025,0.03765,-0.00399,-0.02,-0.01342,-0.01635,0.00618,-0.00951
599,chr1,13013868,13014268,-0.01772,-0.05791,-0.0098,-0.017,-0.01436,-0.01118,0.02359,-0.08001,-0.01809,-0.02074,-0.02248,-0.02371,0.02055,-0.05871,-0.07638,-0.07957,-0.11279,-0.04872,-0.01183,-0.01471,-0.01458,0.04594,-0.01775,-0.0137,-0.00268,-0.01961,0.03217,0.05438
600,chr1,13050506,13052907,,-0.0,0.00168,,0.0,,,0.0,0.00113,,0.0,,,-0.02386,-0.0,-0.03704,-0.0,-0.0,0.00113,-0.0147,0.00116,0.00199,0.0,,,0.0,0.0,
601,chr1,13037607,13051706,-0.00276,-0.13585,0.02436,0.06892,-0.00122,0.03333,0.00242,-0.11973,0.0357,0.01433,-0.02111,0.06426,-0.0153,-0.08056,-0.06745,-0.10754,-0.16356,-0.11124,0.07215,0.04134,-0.01366,0.05649,0.01014,0.13432,0.03108,0.06736,-0.01449,0.07824
602,chr1,12869209,13036908,0.02451,0.24872,0.02391,0.0173,-0.01409,-0.01344,-0.00913,0.1743,-0.01553,-0.02478,0.00775,0.04131,0.01288,0.10309,0.175,0.28074,0.44943,0.15334,-0.01612,0.00751,0.03081,0.01549,0.00192,0.03206,0.00771,-0.01318,-0.01164,-0.00672
603,chr1,12867220,12867520,-0.01667,0.85,0.01582,0.00416,0.02523,0.01275,-0.00286,0.89104,0.01437,0.00861,0.02623,0.01845,-0.00132,0.34659,0.60772,0.57279,0.85241,0.56634,-0.01354,-0.01283,-0.00595,0.00075,-0.02146,-0.02235,-0.01021,-0.0122,2e-05,-0.00697
604,chr1,12872509,12913955,0.00483,-0.03534,0.04894,0.00229,0.02719,0.00046,-0.00126,-0.07325,-0.00602,-0.02496,-0.01856,-0.02416,-0.01085,-0.04017,-0.07105,-0.06132,-0.06786,-0.02901,-0.00515,-0.01188,-0.00305,0.01702,-0.01796,-0.02432,-0.01164,-0.01635,-0.00079,-0.01198
605,chr1,13142659,13172152,0.01589,-0.04764,-0.00819,0.03996,-0.01555,0.0093,-0.00901,-0.00807,0.01491,0.0078,-0.00573,-0.01594,0.00528,-0.03562,0.02343,-0.03586,-0.02354,-0.02415,0.0278,-0.00706,0.01086,-0.0077,0.0102,0.08256,0.015,-0.01037,-0.01015,0.00248
606,chr1,13176292,13178346,-0.00456,0.01797,0.08231,0.01969,0.09957,-0.01085,0.03948,0.0438,0.05271,-0.00491,0.14183,-0.02384,0.00832,-0.00309,0.0119,-0.03096,0.01365,0.0065,0.00621,-0.00946,0.02784,0.01317,0.03331,-0.01271,-0.01489,0.05012,0.03462,-0.00639
607,chr1,13191186,13213912,0.01119,0.47239,-0.00557,0.01119,0.01307,0.01153,-0.01005,1.0,-0.0,,,,0.00798,0.65152,1.0,1.0,1.0,0.37767,-0.0,0.0,0.0,-0.00428,,,0.00798,,0.00952,0.00825
