,Chromosome,Start,End,AFR-AMR,AFR-EAS,AFR-EUR,AFR-SAS,AMR-EAS,AMR-EUR,AMR-SAS,EAS-EUR,EAS-SAS,EUR-SAS
12186,chr8,143149709,143150783,0.04541,0.25811,0.24652,0.28152,0.08308,0.07441,0.09716,0.0007,0.00045,0.00292
12190,chr8,143323810,143325574,0.24582,0.18789,0.27883,0.27774,0.0037,0.01486,0.00677,0.02202,0.01531,0.00209
12204,chr8,144468788,144469839,0.22011,0.22242,0.04587,0.10614,0.00113,0.09027,0.02394,0.08376,0.01791,0.0187
12205,chr8,144559369,144560425,0.06537,0.24686,0.25204,0.15573,0.06658,0.07404,0.01761,0.00067,0.01828,0.02503
12208,chr8,144701229,144703404,0.04967,0.52821,0.17307,0.1268,0.37962,0.04896,0.01939,0.20866,0.28613,0.00859
12209,chr8,144767731,144781947,0.13083,0.00575,0.2138,0.16353,0.07454,0.01782,0.0034,0.14168,0.10092,0.00582
12215,chr8,145014750,145026304,0.19521,0.30379,0.11095,0.17933,0.02569,0.01029,0.0,0.06204,0.02251,0.00986
12216,chr8,145139591,145141252,0.06065,0.18972,0.03613,0.0015,0.04006,0.00415,0.08763,0.0747,0.23803,0.06919
12221,chr8,145549197,145551846,0.36634,0.39244,0.27415,0.23567,0.00039,0.01128,0.02838,0.01579,0.03491,0.00547
12256,chr9,5646761,5647939,0.11463,0.29239,0.13543,0.20475,0.08593,0.00408,0.03108,0.08772,0.03307,0.01815
12265,chr9,6722302,6724139,0.00725,0.12677,0.01129,0.00415,0.21919,0.04202,0.02826,0.05825,0.1015,0.00286
12268,chr9,7737976,7744076,0.09867,0.25888,0.02517,0.1494,0.04135,0.03043,0.00678,0.14103,0.01343,0.06692
12275,chr9,9014648,9019481,0.39314,0.15731,0.15644,0.0835,0.10744,0.08303,0.15481,0.001,0.00897,0.01463
12289,chr9,11891654,12120893,0.09786,0.24362,0.15413,0.16066,0.04126,0.01124,0.0107,0.00948,0.01084,3e-05
12290,chr9,12566192,12569004,5e-05,0.02517,0.28582,0.27319,0.02552,0.33893,0.31755,0.45987,0.44305,0.0027
12301,chr9,15174861,15216802,0.09588,0.01279,0.17808,0.03517,0.16018,0.00729,0.02125,0.30694,0.10622,0.06667
12313,chr9,17922624,17925989,0.55431,0.75476,0.39519,0.62288,0.14806,0.01956,0.01935,0.20769,0.08778,0.0674
12324,chr9,19683604,19684977,0.4954,0.79586,0.40259,0.47483,0.12538,0.02668,0.00929,0.271,0.22102,0.00598
12326,chr9,20051826,20132379,0.02641,0.03095,0.01038,0.08224,0.0,0.08074,0.02006,0.09779,0.0257,0.20204
12332,chr9,22104824,22110764,0.31466,0.28483,0.33391,0.32066,0.00436,0.04044,0.00496,0.04382,0.01484,0.02604
12336,chr9,23368806,23383694,0.05585,0.20397,0.21777,0.0207,0.0644,0.07318,0.00596,2e-05,0.09165,0.10509
12364,chr9,31306814,31308130,0.15823,0.33939,0.01609,0.45542,0.03248,0.06955,0.11589,0.20482,0.04333,0.33899
12371,chr9,33147111,33149163,0.16593,0.00446,0.08418,0.02667,0.22262,0.0137,0.08677,0.12902,0.05603,0.02865
12386,chr9,36002464,36003669,0.08018,0.21411,0.14822,0.10284,0.0496,0.02472,0.00216,0.0043,0.04001,0.01743
12423,chr9,76830201,76840012,0.26581,0.05778,0.13144,0.0308,0.09817,0.0369,0.10366,0.01414,0.00151,0.02189
12431,chr9,77313585,77314952,0.26073,0.06753,0.00993,0.08898,0.08442,0.16239,0.06437,0.02338,0.00123,0.0375
12468,chr9,83431003,83432095,0.127,0.39699,0.07455,0.11297,0.17349,0.003,0.00028,0.17202,0.18357,0.00161
12469,chr9,83440558,83484750,4e-05,0.03418,0.06245,0.00877,0.03903,0.06305,0.01073,0.21742,0.00883,0.13256
12489,chr9,87919017,87921205,0.29238,0.01978,0.22288,0.23326,0.2079,0.01437,0.02087,0.13635,0.13894,0.00036
12492,chr9,89097317,89099659,0.00275,0.10884,0.04168,0.00463,0.15437,0.02565,0.0153,0.25385,0.09622,0.07542
12507,chr9,93505294,93508060,0.00029,0.04453,0.09876,0.20599,0.05905,0.10736,0.22264,0.29259,0.42667,0.03229
12518,chr9,97303941,97334414,0.02044,0.16647,0.0,0.07848,0.0835,0.02133,0.02193,0.21944,0.0502,0.10081
12524,chr9,98258944,98260904,0.11028,0.00646,0.12481,0.00663,0.17271,0.00262,0.18382,0.19405,1e-05,0.21755
12527,chr9,99150261,99152694,0.03579,0.04347,0.1181,0.05771,0.13198,0.02623,0.00187,0.25445,0.18411,0.01617
12537,chr9,100780509,100782001,0.11215,0.30839,0.00446,0.0,0.06487,0.07712,0.12024,0.295,0.35659,0.00537
12554,chr9,105875601,105876711,4e-05,0.0859,0.0012,0.24218,0.10481,0.0026,0.32959,0.10674,0.06618,0.31162
12564,chr9,108804404,108806366,0.16309,0.23649,0.18421,0.2029,0.02455,0.01888,0.02089,0.0,0.0,0.0
12565,chr9,109028526,109146097,0.17326,0.24976,0.1016,0.15511,0.01544,0.00743,0.00019,0.03836,0.01835,0.00532
12569,chr9,110718681,110721302,0.18862,0.34992,0.20052,0.0746,0.05044,0.00029,0.03216,0.04419,0.14344,0.04142
12581,chr9,114126531,114136168,0.16774,0.23649,0.25135,0.175,0.01919,0.0082,0.00551,0.00245,0.04281,0.02946
12583,chr9,114964592,114966622,0.09414,0.28761,0.0,0.0,0.05763,0.06704,0.0738,0.21356,0.23262,0.0
12589,chr9,116322837,116324421,0.04606,0.23692,0.04283,0.02436,0.06795,0.00081,0.00705,0.09599,0.13897,0.00447
12606,chr9,126518925,126520295,0.03743,0.19738,0.07854,0.22854,0.08396,0.00777,0.11135,0.04234,0.00305,0.0652
12613,chr9,127513835,127514995,0.20804,0.29179,0.22436,0.24441,0.02637,0.00698,0.00831,0.00523,0.00514,2e-05
12632,chr9,138414433,138421785,0.20846,0.18071,0.18219,0.22874,0.00638,8e-05,0.00776,0.00722,0.02582,0.00654
12636,chr9,138963544,138966350,0.19703,0.30618,0.18057,0.23777,0.01375,0.00649,0.00031,0.03885,0.01011,0.01047
12638,chr9,139626281,139630739,0.22943,0.18493,0.03939,0.05494,0.02424,0.11066,0.1041,0.06155,0.05099,0.00129
12670,chr9,143623895,143788924,0.16124,0.21353,0.13603,0.29019,0.00891,0.00141,0.06301,0.01718,0.02356,0.09124
12674,chr9,145162499,145166629,0.12097,0.25049,0.09546,0.10996,0.04687,0.00016,0.0,0.0456,0.0414,0.00019
12696,chr9,147546081,147549631,0.12488,0.41743,0.31315,0.41829,0.11151,0.06873,0.12509,0.00161,0.00195,0.00605
12713,chr9,149595788,149597911,0.01114,0.05241,0.05473,0.01135,0.10944,0.0176,0.0001,0.21127,0.09387,0.01291
12720,chr9,149969120,149971857,0.0083,0.28687,0.0902,0.11882,0.19624,0.0422,0.06368,0.06993,0.04005,0.00372
12721,chr9,149976431,149978736,0.20362,0.00024,0.00284,0.04626,0.25925,0.17457,0.08109,0.00397,0.07402,0.03428
12722,chr9,150037720,150039789,0.11425,0.29998,0.08994,0.13357,0.16209,0.0015,0.01809,0.1018,0.07025,0.00594
12725,chr9,150283675,150284902,0.17602,0.00257,0.1633,0.05842,0.25065,0.0006,0.03804,0.23969,0.09733,0.0423
12727,chr9,150390332,150404632,0.12259,0.21986,0.1497,0.21593,0.01982,0.00088,0.01018,0.01244,0.00248,0.00538
